date,username,polarity_score
2020-09-15,coindesk,0.03036426293005239
2020-09-15,cointelegraph,0.06577380952380953
2020-09-15,cryptomanran,0.1363636363636363
2020-09-15,danheld,-0.08744444444444445
2020-09-15,dtapcap,0.075
2020-09-15,excellion,0.0
2020-09-15,fintechfrank,-0.016666666666666666
2020-09-15,jackmallers,0.25
2020-09-15,jchervinsky,0.0
2020-09-15,lopp,0.15833333333333333
2020-09-15,melt_dem,0.0681818181818181
2020-09-15,neerajka,-0.0499999999999999
2020-09-15,nlw,0.2261904761904762
2020-09-15,paoloardoino,0.14444444444444446
2020-09-15,petermccormack,0.0
2020-09-15,raoulgmi,-0.2
2020-09-15,sbf_ftx,0.25
2020-09-15,scottmelker,0.11499999999999999
2020-09-15,thestalwart,0.0
2020-09-15,tyler,0.1755050505050505
2020-09-15,woonomic,0.12291403834260972
2020-09-16,adam3us,-0.04513888888888889
2020-09-16,apompliano,0.16666666666666663
2020-09-16,billbarhydt,0.025
2020-09-16,bitcoinmagazine,0.16471861471861468
2020-09-16,brucefenton,0.125
2020-09-16,cameron,0.5
2020-09-16,cburniske,0.05
2020-09-16,coindesk,0.09994543650793647
2020-09-16,cointelegraph,-0.017137445887445885
2020-09-16,danheld,0.0865079365079365
2020-09-16,dtapcap,0.03482142857142855
2020-09-16,ethereumjoseph,0.0
2020-09-16,excellion,-0.23333333333333334
2020-09-16,fintechfrank,0.046098484848484826
2020-09-16,jchervinsky,0.11424603174603172
2020-09-16,kyletorpey,0.016666666666666666
2020-09-16,lopp,0.05
2020-09-16,lynaldencontact,0.0
2020-09-16,melt_dem,0.15
2020-09-16,mikejcasey,0.5
2020-09-16,msantoriesq,0.125
2020-09-16,muneeb,0.25
2020-09-16,neerajka,0.03055555555555553
2020-09-16,nlw,-0.05
2020-09-16,petermccormack,0.0
2020-09-16,raoulgmi,0.0
2020-09-16,sbf_ftx,-0.078125
2020-09-16,scottmelker,0.09867604617604614
2020-09-16,woonomic,0.023988095238095235
2020-09-17,aantonop,0.5
2020-09-17,adam3us,-0.031249999999999976
2020-09-17,barrysilbert,0.0
2020-09-17,bitcoinmagazine,0.21377551020408164
2020-09-17,brucefenton,-0.07777777777777774
2020-09-17,cameron,0.0
2020-09-17,cburniske,0.7
2020-09-17,cobie,0.5
2020-09-17,coindesk,0.06816429602143884
2020-09-17,cointelegraph,-0.00037046807359309916
2020-09-17,danheld,0.20833333333333334
2020-09-17,dtapcap,0.0116666666666666
2020-09-17,erikvoorhees,0.18080357142857142
2020-09-17,excellion,0.09375
2020-09-17,fintechfrank,0.25
2020-09-17,gladstein,0.0
2020-09-17,jackmallers,0.1125
2020-09-17,jchervinsky,0.1333333333333333
2020-09-17,jespow,0.1083333333333333
2020-09-17,jgarzik,0.0
2020-09-17,lopp,0.07011904761904761
2020-09-17,msantoriesq,0.2142857142857142
2020-09-17,neerajka,0.125
2020-09-17,novogratz,0.1166666666666667
2020-09-17,paoloardoino,0.25
2020-09-17,petermccormack,-0.14
2020-09-17,rogerkver,-0.05
2020-09-17,sbf_ftx,0.5
2020-09-17,scottmelker,0.19886363636363635
2020-09-17,thestalwart,0.04318181818181815
2020-09-17,tuurdemeester,0.25
2020-09-17,tyler,0.1
2020-09-18,aantonop,-0.2
2020-09-18,adam3us,0.15506944444444443
2020-09-18,apompliano,0.0
2020-09-18,balajis,0.0
2020-09-18,bitcoinmagazine,0.0
2020-09-18,brucefenton,0.12566964285714285
2020-09-18,caitlinlong_,0.1
2020-09-18,cathiedwood,0.2333333333333333
2020-09-18,cburniske,0.4
2020-09-18,cobie,-0.1666666666666666
2020-09-18,coindesk,0.10815183080808079
2020-09-18,cointelegraph,-0.09407738095238094
2020-09-18,danheld,-0.11388888888888889
2020-09-18,dtapcap,0.05450680272108843
2020-09-18,excellion,0.315
2020-09-18,fehrsam,0.0
2020-09-18,gladstein,0.7
2020-09-18,jackmallers,-0.0833333333333333
2020-09-18,jchervinsky,-0.0036458333333333273
2020-09-18,jillrgunter,-0.09541666666666665
2020-09-18,lopp,-0.007142857142857145
2020-09-18,neerajka,0.0
2020-09-18,novogratz,0.375
2020-09-18,petermccormack,0.7
2020-09-18,raoulgmi,0.275
2020-09-18,rogerkver,0.6
2020-09-18,saylor,0.0
2020-09-18,scottmelker,-0.20277777777777775
2020-09-18,tuurdemeester,0.001329201101928387
2020-09-18,tyler,0.375
2020-09-18,vitalikbuterin,0.2666666666666666
2020-09-18,woonomic,0.0
2020-09-19,aantonop,0.1363636363636363
2020-09-19,apompliano,-0.0222222222222222
2020-09-19,balajis,0.2575757575757575
2020-09-19,bitcoinmagazine,0.21011904761904762
2020-09-19,brucefenton,0.8
2020-09-19,cobie,0.020833333333333343
2020-09-19,coindesk,0.012626262626262612
2020-09-19,cointelegraph,0.0909090909090909
2020-09-19,cryptomanran,0.0
2020-09-19,danheld,-0.19999999999999998
2020-09-19,erikvoorhees,0.1125
2020-09-19,excellion,-0.025
2020-09-19,haydenzadams,-0.15
2020-09-19,jackmallers,0.0
2020-09-19,jchervinsky,0.30624999999999997
2020-09-19,jgarzik,0.025
2020-09-19,kyletorpey,-0.22857142857142856
2020-09-19,lopp,0.11180555555555552
2020-09-19,melt_dem,0.1083333333333333
2020-09-19,mikejcasey,0.0
2020-09-19,neerajka,0.1375
2020-09-19,nlw,0.25
2020-09-19,paoloardoino,0.1571428571428571
2020-09-19,raoulgmi,0.10999999999999999
2020-09-19,saylor,0.0
2020-09-19,sbf_ftx,0.16666666666666666
2020-09-19,thestalwart,0.0625
2020-09-19,woonomic,-0.0111111111111111
2020-09-20,aantonop,0.18035714285714285
2020-09-20,adam3us,-0.15624999999999997
2020-09-20,balajis,0.05
2020-09-20,bitcoinmagazine,-0.125
2020-09-20,cburniske,0.55
2020-09-20,cobie,0.5333333333333333
2020-09-20,coindesk,0.0
2020-09-20,cointelegraph,0.04583333333333335
2020-09-20,danheld,0.21458333333333332
2020-09-20,dtapcap,0.0479591836734693
2020-09-20,erikvoorhees,0.0
2020-09-20,excellion,0.1666666666666666
2020-09-20,gladstein,0.32666666666666666
2020-09-20,haydenzadams,0.11515151515151512
2020-09-20,jgarzik,0.0
2020-09-20,kyletorpey,0.04822631535131535
2020-09-20,lopp,0.04666666666666665
2020-09-20,msantoriesq,0.0
2020-09-20,novogratz,0.0
2020-09-20,paoloardoino,0.0
2020-09-20,petermccormack,-0.011111111111111108
2020-09-20,pwuille,0.1666666666666666
2020-09-20,scottmelker,0.0
2020-09-20,thestalwart,0.0
2020-09-20,vitalikbuterin,0.0888888888888889
2020-09-20,woonomic,-0.01666666666666665
2020-09-21,aantonop,-0.10833333333333334
2020-09-21,adam3us,0.0
2020-09-21,apompliano,0.04375
2020-09-21,billbarhydt,-0.1875
2020-09-21,bitcoinmagazine,0.12282196969696972
2020-09-21,cameron,0.25
2020-09-21,cburniske,0.0
2020-09-21,cobie,0.059090909090909
2020-09-21,coindesk,-0.007020202020202021
2020-09-21,cointelegraph,0.011904761904761897
2020-09-21,danheld,0.037500000000000006
2020-09-21,dtapcap,0.42222222222222217
2020-09-21,erikvoorhees,0.375
2020-09-21,excellion,-0.14916666666666667
2020-09-21,fintechfrank,0.05333333333333332
2020-09-21,gladstein,0.029166666666666678
2020-09-21,jchervinsky,0.3
2020-09-21,jgarzik,0.0
2020-09-21,kyletorpey,0.03547399672399674
2020-09-21,mikejcasey,-0.4
2020-09-21,msantoriesq,0.7
2020-09-21,muneeb,0.2372727272727272
2020-09-21,nlw,-0.1799999999999999
2020-09-21,paoloardoino,0.35
2020-09-21,petermccormack,0.7333333333333334
2020-09-21,raoulgmi,-0.04322916666666665
2020-09-21,sbf_ftx,-0.05699999999999998
2020-09-21,scottmelker,0.19583333333333333
2020-09-21,tuurdemeester,0.2817460317460317
2020-09-21,tyler,0.09999999999999998
2020-09-21,vitalikbuterin,0.0
2020-09-21,woonomic,0.05
2020-09-22,aantonop,0.035416666666666666
2020-09-22,adam3us,0.16666666666666663
2020-09-22,apompliano,0.1363636363636363
2020-09-22,bitcoinmagazine,0.003125000000000013
2020-09-22,brucefenton,0.35
2020-09-22,cburniske,0.0
2020-09-22,chamath,-0.8
2020-09-22,cobie,0.35
2020-09-22,coindesk,0.018695887445887432
2020-09-22,cointelegraph,0.0
2020-09-22,cz_binance,-0.2
2020-09-22,danheld,0.07482142857142857
2020-09-22,dtapcap,0.2667548500881834
2020-09-22,fintechfrank,0.0
2020-09-22,jackmallers,0.04545454545454545
2020-09-22,jessewldn,0.4333333333333333
2020-09-22,jgarzik,0.25
2020-09-22,kyletorpey,-0.13559523809523807
2020-09-22,lopp,0.5
2020-09-22,muneeb,0.0
2020-09-22,novogratz,0.14444444444444443
2020-09-22,paoloardoino,0.0
2020-09-22,petermccormack,0.0
2020-09-22,pwuille,0.0
2020-09-22,raoulgmi,0.0
2020-09-22,sbf_ftx,-0.1531249999999999
2020-09-22,scottmelker,0.2125
2020-09-22,thestalwart,0.0999999999999999
2020-09-23,adam3us,-0.03333333333333333
2020-09-23,barrysilbert,0.0
2020-09-23,billbarhydt,0.19292929292929292
2020-09-23,bitcoinmagazine,0.14164682539682538
2020-09-23,brucefenton,-0.015
2020-09-23,cobie,0.0
2020-09-23,coindesk,0.01638257575757575
2020-09-23,cointelegraph,-0.12308333333333332
2020-09-23,cremedelacrypto,0.1
2020-09-23,danheld,0.2
2020-09-23,dtapcap,0.7
2020-09-23,erikvoorhees,-0.1388888888888888
2020-09-23,excellion,0.0
2020-09-23,fintechfrank,0.1904761904761905
2020-09-23,gladstein,0.0
2020-09-23,jgarzik,0.07686588103254771
2020-09-23,kyletorpey,0.03969381313131312
2020-09-23,laurashin,0.0
2020-09-23,lopp,0.5
2020-09-23,nlw,-0.1333333333333333
2020-09-23,paoloardoino,-0.0666666666666666
2020-09-23,petermccormack,-0.15
2020-09-23,rogerkver,0.0
2020-09-23,saylor,0.07500000000000001
2020-09-23,sbf_ftx,0.06565226440226439
2020-09-23,scottmelker,-0.049005681818181816
2020-09-23,starkness,0.0
2020-09-23,thestalwart,0.14166666666666666
2020-09-23,tuurdemeester,0.0
2020-09-23,tyler,0.0
2020-09-23,valkenburgh,-0.15
2020-09-24,aantonop,0.5
2020-09-24,aaronvanw,0.0
2020-09-24,balajis,0.31796875
2020-09-24,billbarhydt,0.3337301587301587
2020-09-24,bitcoinmagazine,0.05238587170405351
2020-09-24,brucefenton,0.07797619047619049
2020-09-24,cameron,0.0
2020-09-24,cburniske,0.05000000000000001
2020-09-24,chamath,0.0
2020-09-24,cobie,0.03914141414141412
2020-09-24,coindesk,0.03611201298701297
2020-09-24,cointelegraph,-0.035664335664335675
2020-09-24,danheld,0.0
2020-09-24,dtapcap,0.21249999999999997
2020-09-24,ethereumjoseph,0.0
2020-09-24,excellion,0.1875
2020-09-24,hesterpeirce,0.0458333333333333
2020-09-24,jgarzik,0.0
2020-09-24,kyletorpey,0.05523809523809523
2020-09-24,laurashin,0.0
2020-09-24,lopp,-0.1666666666666666
2020-09-24,nlw,0.8
2020-09-24,paoloardoino,0.26666666666666666
2020-09-24,petermccormack,0.15999149659863945
2020-09-24,raoulgmi,0.1333333333333333
2020-09-24,roasbeef,0.1458333333333333
2020-09-24,rogerkver,-0.0499999999999999
2020-09-24,saylor,-0.14583333333333334
2020-09-24,sbf_ftx,0.2125
2020-09-24,scottmelker,-0.004510410224695944
2020-09-24,thestalwart,-0.1888888888888888
2020-09-24,tuurdemeester,0.115
2020-09-24,tyler,0.16409090909090907
2020-09-24,vitalikbuterin,0.2169047619047619
2020-09-24,woonomic,0.0
2020-09-25,balajis,0.0932900432900433
2020-09-25,barrysilbert,0.25
2020-09-25,billbarhydt,0.4101521164021164
2020-09-25,bitcoinmagazine,0.055813234384662944
2020-09-25,cburniske,0.2232323232323232
2020-09-25,cobie,-0.25
2020-09-25,coindesk,0.018606847697756782
2020-09-25,cointelegraph,0.015025252525252525
2020-09-25,danheld,-0.15
2020-09-25,dtapcap,0.02439393939393935
2020-09-25,erikvoorhees,0.0
2020-09-25,excellion,0.0
2020-09-25,fintechfrank,0.059090909090909076
2020-09-25,gladstein,0.4366666666666667
2020-09-25,haydenzadams,-0.5
2020-09-25,jgarzik,-0.1
2020-09-25,kyletorpey,0.095
2020-09-25,lopp,0.06666666666666665
2020-09-25,melt_dem,0.0583333333333333
2020-09-25,muneeb,0.06955627705627702
2020-09-25,neerajka,0.09909090909090908
2020-09-25,paoloardoino,0.0
2020-09-25,satoshilite,0.75
2020-09-25,sbf_ftx,0.0
2020-09-25,scottmelker,0.0
2020-09-25,thestalwart,0.7
2020-09-25,tuurdemeester,0.1
2020-09-25,valkenburgh,0.01666666666666665
2020-09-25,vitalikbuterin,0.07343749999999999
2020-09-25,woonomic,0.0
2020-09-26,aantonop,0.125
2020-09-26,apompliano,0.31130050505050505
2020-09-26,bitcoinmagazine,0.15647321428571428
2020-09-26,blockstream,-0.017777777777777767
2020-09-26,brianbrooksus,0.3999999999999999
2020-09-26,brucefenton,0.5
2020-09-26,cburniske,0.0
2020-09-26,coindesk,-0.024305555555555546
2020-09-26,cointelegraph,-0.01359513502370647
2020-09-26,danheld,0.0
2020-09-26,erikvoorhees,-0.425
2020-09-26,excellion,0.2
2020-09-26,haydenzadams,0.09714285714285711
2020-09-26,jchervinsky,0.1
2020-09-26,kyletorpey,0.24327272727272725
2020-09-26,laurashin,0.25
2020-09-26,lopp,0.06500000000000002
2020-09-26,muneeb,-0.011666666666666662
2020-09-26,paoloardoino,0.05694444444444445
2020-09-26,sbf_ftx,0.09928571428571425
2020-09-26,scottmelker,0.4833333333333333
2020-09-26,tuurdemeester,-0.02528409090909095
2020-09-26,tyler,-0.09761904761904766
2020-09-26,vitalikbuterin,0.3333333333333333
2020-09-26,woonomic,-0.125
2020-09-27,aantonop,0.13961038961038955
2020-09-27,adam3us,0.05
2020-09-27,apompliano,0.0
2020-09-27,balajis,0.5
2020-09-27,bitcoinmagazine,0.3
2020-09-27,blockstream,0.1363636363636363
2020-09-27,caitlinlong_,0.3571428571428571
2020-09-27,cburniske,0.0
2020-09-27,coindesk,0.015151515151515133
2020-09-27,cointelegraph,0.20814393939393938
2020-09-27,danheld,0.0
2020-09-27,dtapcap,0.2866666666666667
2020-09-27,excellion,0.0527777777777777
2020-09-27,gladstein,0.4
2020-09-27,jgarzik,0.2321428571428571
2020-09-27,kyletorpey,-0.10892857142857142
2020-09-27,msantoriesq,-1.0
2020-09-27,neerajka,0.0
2020-09-27,petermccormack,0.06961279461279461
2020-09-27,pwuille,0.0
2020-09-27,saylor,0.3
2020-09-27,sbf_ftx,0.0952380952380952
2020-09-27,vitalikbuterin,0.3
2020-09-28,aantonop,0.25
2020-09-28,adam3us,0.0
2020-09-28,apompliano,0.24761645021645023
2020-09-28,balajis,0.20119047619047617
2020-09-28,bitcoinmagazine,0.09062499999999998
2020-09-28,brucefenton,0.0
2020-09-28,cburniske,0.0
2020-09-28,cobie,0.054166666666666655
2020-09-28,coindesk,-0.028242424242424218
2020-09-28,cointelegraph,0.11688311688311682
2020-09-28,danheld,0.185
2020-09-28,dtapcap,0.24821428571428567
2020-09-28,ethereumjoseph,0.0
2020-09-28,fintechfrank,0.0
2020-09-28,gladstein,0.7
2020-09-28,jchervinsky,0.0
2020-09-28,jgarzik,0.0
2020-09-28,jillrgunter,0.2
2020-09-28,kyletorpey,0.02682005494505494
2020-09-28,lopp,0.0
2020-09-28,melt_dem,0.0
2020-09-28,mikejcasey,-0.0568181818181818
2020-09-28,paoloardoino,0.0015151515151514972
2020-09-28,petermccormack,0.05416666666666666
2020-09-28,rogerkver,-0.0722222222222222
2020-09-28,sbf_ftx,-0.3
2020-09-28,scottmelker,0.125
2020-09-28,starkness,0.0
2020-09-28,woonomic,0.16203703703703706
2020-09-29,adam3us,0.02642261904761905
2020-09-29,balajis,0.0625
2020-09-29,bitcoinmagazine,0.06696969696969697
2020-09-29,brucefenton,0.0
2020-09-29,cburniske,0.10267857142857142
2020-09-29,cobie,0.0535714285714285
2020-09-29,coindesk,-0.03636363636363636
2020-09-29,cointelegraph,0.0331476972101972
2020-09-29,cz_binance,-1.0
2020-09-29,danheld,0.00027777777777776666
2020-09-29,dtapcap,0.0
2020-09-29,erikvoorhees,0.5
2020-09-29,excellion,0.22499999999999995
2020-09-29,fintechfrank,0.0
2020-09-29,jillrgunter,-0.0277777777777778
2020-09-29,kyletorpey,0.05311147186147185
2020-09-29,laurashin,0.0
2020-09-29,lopp,0.052777777777777764
2020-09-29,muneeb,0.05
2020-09-29,petermccormack,0.040625
2020-09-29,raoulgmi,0.0
2020-09-29,rogerkver,0.1125
2020-09-29,sbf_ftx,0.024999999999999998
2020-09-29,scottmelker,0.35416666666666663
2020-09-29,tuurdemeester,-0.075
2020-09-29,tyler,0.24375
2020-09-29,vitalikbuterin,-0.1666666666666666
2020-09-29,woonomic,0.4
2020-09-30,apompliano,0.0861742424242424
2020-09-30,balajis,0.03348214285714285
2020-09-30,billbarhydt,0.022500000000000003
2020-09-30,bitcoinmagazine,0.0558035714285714
2020-09-30,cburniske,0.0
2020-09-30,cobie,0.225
2020-09-30,coinbase,0.4166666666666667
2020-09-30,coindesk,-0.0616883116883117
2020-09-30,cointelegraph,0.07238636363636362
2020-09-30,danheld,0.1761904761904762
2020-09-30,erikvoorhees,0.0
2020-09-30,excellion,0.7
2020-09-30,fintechfrank,-0.15
2020-09-30,gladstein,0.2857142857142857
2020-09-30,jgarzik,0.3375
2020-09-30,jillrgunter,0.0
2020-09-30,kyletorpey,0.034999999999999976
2020-09-30,laurashin,0.0499999999999999
2020-09-30,lopp,0.0
2020-09-30,melt_dem,0.0
2020-09-30,mikejcasey,0.0
2020-09-30,muneeb,0.3
2020-09-30,naval,0.0
2020-09-30,neerajka,0.2857142857142857
2020-09-30,paoloardoino,0.0
2020-09-30,petermccormack,0.35
2020-09-30,rogerkver,0.3416666666666667
2020-09-30,saylor,-0.07291666666666664
2020-09-30,scottmelker,-0.3
2020-09-30,starkness,0.0
2020-09-30,tyler,0.0
2020-09-30,woonomic,0.1363636363636363
2020-10-01,alysekilleen,0.0
2020-10-01,apompliano,0.16666666666666666
2020-10-01,bitcoinmagazine,0.25797773654916506
2020-10-01,brucefenton,0.084090909090909
2020-10-01,cameron,0.02916666666666665
2020-10-01,cobie,0.16613636363636364
2020-10-01,coindesk,0.004419191919191899
2020-10-01,cointelegraph,-0.007102272727272725
2020-10-01,danheld,0.18288095238095234
2020-10-01,dtapcap,0.1607142857142857
2020-10-01,excellion,0.13333333333333333
2020-10-01,fehrsam,-0.0958333333333333
2020-10-01,fintechfrank,0.08
2020-10-01,gladstein,-0.05
2020-10-01,jack,-0.09375
2020-10-01,jgarzik,0.26111111111111107
2020-10-01,jillrgunter,0.0
2020-10-01,kyletorpey,0.02824074074074074
2020-10-01,laurashin,0.2708333333333333
2020-10-01,lopp,0.125
2020-10-01,melt_dem,0.26666666666666666
2020-10-01,muneeb,-0.1
2020-10-01,neerajka,0.0
2020-10-01,nlw,0.2333333333333333
2020-10-01,novogratz,0.0333333333333333
2020-10-01,paoloardoino,0.0
2020-10-01,pwuille,0.0555555555555555
2020-10-01,raoulgmi,0.0
2020-10-01,saylor,0.0
2020-10-01,scottmelker,-0.10000000000000002
2020-10-01,thestalwart,0.024166666666666684
2020-10-01,tyler,0.0
2020-10-01,vitalikbuterin,0.575
2020-10-02,adam3us,-0.08499999999999995
2020-10-02,apompliano,-0.0083333333333333
2020-10-02,billbarhydt,0.07228715728715727
2020-10-02,bitcoinmagazine,0.08333333333333334
2020-10-02,cobie,0.2094276094276094
2020-10-02,coindesk,0.006833964646464637
2020-10-02,cointelegraph,0.0732142857142857
2020-10-02,danheld,0.38809523809523805
2020-10-02,dtapcap,0.2079545454545454
2020-10-02,erikvoorhees,0.0
2020-10-02,excellion,-0.25
2020-10-02,fintechfrank,0.0
2020-10-02,gladstein,-0.0199999999999999
2020-10-02,jerallaire,0.0
2020-10-02,jessewldn,0.09339225589225586
2020-10-02,kyletorpey,0.26666666666666666
2020-10-02,laurashin,0.0444444444444444
2020-10-02,lopp,0.175
2020-10-02,melt_dem,-0.09375
2020-10-02,muneeb,-0.3499999999999999
2020-10-02,neerajka,0.3670454545454545
2020-10-02,nlw,-0.01875
2020-10-02,novogratz,0.0
2020-10-02,petermccormack,0.0
2020-10-02,saylor,0.5
2020-10-02,scottmelker,0.20000000000000004
2020-10-02,thestalwart,0.2857142857142857
2020-10-02,tuurdemeester,0.045454545454545435
2020-10-02,vitalikbuterin,0.0
2020-10-02,woonomic,0.09166666666666665
2020-10-03,aantonop,0.0
2020-10-03,aaronvanw,0.03125
2020-10-03,adam3us,0.03333333333333333
2020-10-03,billbarhydt,0.30833333333333335
2020-10-03,bitcoinmagazine,0.027982954545454554
2020-10-03,caitlinlong_,0.005520833333333322
2020-10-03,cameron,0.0
2020-10-03,coindesk,-0.09485650152316821
2020-10-03,cointelegraph,0.08409090909090905
2020-10-03,danheld,0.2333333333333333
2020-10-03,dtapcap,0.0333333333333333
2020-10-03,ethereumjoseph,0.1666666666666666
2020-10-03,gladstein,-0.125
2020-10-03,jchervinsky,0.0
2020-10-03,jillrgunter,0.0
2020-10-03,kyletorpey,0.0
2020-10-03,laurashin,0.2
2020-10-03,lopp,0.35
2020-10-03,msantoriesq,0.4
2020-10-03,neerajka,0.0
2020-10-03,saylor,0.45
2020-10-03,sbf_ftx,-0.005397727272727267
2020-10-03,scottmelker,0.09659090909090905
2020-10-03,tuurdemeester,0.03222222222222221
2020-10-03,vitalikbuterin,-0.1458333333333333
2020-10-04,adam3us,0.018377976190476174
2020-10-04,bitcoinmagazine,0.0
2020-10-04,brucefenton,0.0
2020-10-04,cburniske,0.0125
2020-10-04,cobie,-0.15
2020-10-04,coindesk,0.19624999999999998
2020-10-04,cointelegraph,0.06047619047619046
2020-10-04,danheld,0.015208333333333327
2020-10-04,dtapcap,0.0575
2020-10-04,excellion,0.0
2020-10-04,gladstein,0.0
2020-10-04,jespow,0.0
2020-10-04,katie_haun,0.1383928571428571
2020-10-04,laurashin,0.2
2020-10-04,melt_dem,-0.02666666666666666
2020-10-04,mikejcasey,0.2116284013605442
2020-10-04,saylor,-0.0242424242424242
2020-10-04,sbf_ftx,-0.026041666666666668
2020-10-04,tuurdemeester,-0.02375
2020-10-04,tyler,-0.1125
2020-10-04,vitalikbuterin,0.0
2020-10-05,aantonop,0.0
2020-10-05,adam3us,0.05357142857142855
2020-10-05,apompliano,0.0
2020-10-05,bitcoinmagazine,0.042142857142857135
2020-10-05,cburniske,0.0
2020-10-05,cobie,0.275
2020-10-05,coindesk,0.014444444444444468
2020-10-05,cointelegraph,0.2
2020-10-05,danheld,0.21428571428571427
2020-10-05,excellion,5.551115123125783e-17
2020-10-05,fehrsam,0.35
2020-10-05,gladstein,0.0
2020-10-05,kyletorpey,0.0660714285714285
2020-10-05,lopp,0.0986111111111111
2020-10-05,melt_dem,-0.225
2020-10-05,novogratz,0.7
2020-10-05,rogerkver,0.0
2020-10-05,saylor,0.0
2020-10-05,sbf_ftx,-0.1972222222222222
2020-10-05,scottmelker,0.20944444444444446
2020-10-05,tuurdemeester,0.0
2020-10-05,tyler,0.06874999999999995
2020-10-05,vitalikbuterin,-0.075
2020-10-05,woonomic,-0.015333333333333319
2020-10-06,alysekilleen,0.0
2020-10-06,apompliano,0.2620075757575758
2020-10-06,bitcoinmagazine,0.1571428571428571
2020-10-06,brucefenton,-0.3383333333333334
2020-10-06,cameron,0.0681818181818181
2020-10-06,cburniske,0.075
2020-10-06,cobie,0.0
2020-10-06,coindesk,-0.009090909090909084
2020-10-06,cointelegraph,0.032828282828282825
2020-10-06,danheld,-0.03214285714285713
2020-10-06,dtapcap,0.2566043083900227
2020-10-06,excellion,-0.023809523809523798
2020-10-06,hesterpeirce,0.3333333333333333
2020-10-06,jackmallers,-0.0083333333333333
2020-10-06,jgarzik,0.03214285714285717
2020-10-06,jillrgunter,0.0666666666666666
2020-10-06,kyletorpey,-0.25
2020-10-06,lopp,0.0
2020-10-06,melt_dem,-1.0
2020-10-06,nlw,0.25
2020-10-06,paoloardoino,0.275
2020-10-06,pwuille,0.0
2020-10-06,saylor,-0.25
2020-10-06,scottmelker,0.0625
2020-10-06,thestalwart,0.0
2020-10-06,tyler,-0.02777777777777779
2020-10-06,vitalikbuterin,0.0277777777777777
2020-10-06,woonomic,0.125
2020-10-07,aaronvanw,0.0
2020-10-07,adam3us,0.06388888888888888
2020-10-07,apompliano,0.8
2020-10-07,billbarhydt,0.0857142857142857
2020-10-07,bitcoinmagazine,0.12268518518518519
2020-10-07,cburniske,0.31666666666666665
2020-10-07,cobie,-0.0357142857142857
2020-10-07,coindesk,0.04445646945646944
2020-10-07,cointelegraph,0.013894628099173556
2020-10-07,danheld,0.3666666666666667
2020-10-07,erikvoorhees,0.0
2020-10-07,excellion,-0.060515873015873
2020-10-07,fintechfrank,0.0
2020-10-07,gladstein,0.35
2020-10-07,jackmallers,0.1013888888888889
2020-10-07,jchervinsky,0.2
2020-10-07,laurashin,0.0
2020-10-07,lopp,0.0
2020-10-07,muneeb,-0.1625
2020-10-07,neerajka,0.0
2020-10-07,nlw,0.0
2020-10-07,petermccormack,0.0
2020-10-07,raoulgmi,0.015
2020-10-07,rogerkver,0.0
2020-10-07,saylor,0.0
2020-10-07,sbf_ftx,-0.023809523809523815
2020-10-07,scottmelker,-0.0033333333333333
2020-10-07,thestalwart,0.0
2020-10-07,tuurdemeester,0.0
2020-10-07,tyler,0.5
2020-10-07,woonomic,-0.07916666666666665
2020-10-08,aantonop,0.0
2020-10-08,aaronvanw,0.15
2020-10-08,adam3us,0.4
2020-10-08,apompliano,0.08988095238095237
2020-10-08,barrysilbert,0.0
2020-10-08,bitcoinmagazine,0.14887566137566136
2020-10-08,cameron,0.16666666666666666
2020-10-08,coindesk,-0.11511266511266513
2020-10-08,cointelegraph,0.07348484848484847
2020-10-08,cz_binance,0.1833333333333333
2020-10-08,danheld,-0.035333333333333335
2020-10-08,dtapcap,-0.1045875420875421
2020-10-08,erikvoorhees,0.14107142857142854
2020-10-08,fintechfrank,0.05
2020-10-08,gladstein,0.125
2020-10-08,haydenzadams,0.26190476190476186
2020-10-08,jackmallers,0.0
2020-10-08,jchervinsky,0.5333333333333333
2020-10-08,jessewldn,0.12916666666666665
2020-10-08,jgarzik,0.0
2020-10-08,kyletorpey,0.0677295918367347
2020-10-08,laurashin,0.2333333333333333
2020-10-08,lynaldencontact,0.0
2020-10-08,mikejcasey,0.2
2020-10-08,msantoriesq,0.0
2020-10-08,neerajka,0.0
2020-10-08,nlw,0.8
2020-10-08,novogratz,0.1416666666666666
2020-10-08,petermccormack,0.07142857142857142
2020-10-08,pwuille,0.0
2020-10-08,saylor,0.4166666666666667
2020-10-08,sbf_ftx,-0.265174062049062
2020-10-08,scottmelker,0.03854166666666665
2020-10-08,thestalwart,0.3
2020-10-08,tuurdemeester,0.0583333333333333
2020-10-08,tyler,0.425
2020-10-08,vinnylingham,0.0
2020-10-08,vitalikbuterin,0.8
2020-10-08,woonomic,0.0
2020-10-09,aantonop,0.0238095238095238
2020-10-09,adam3us,0.3305194805194805
2020-10-09,apompliano,0.1071428571428571
2020-10-09,barrysilbert,0.0
2020-10-09,billbarhydt,0.16376262626262628
2020-10-09,bitcoinmagazine,0.061859217171717176
2020-10-09,caitlinlong_,-0.1499999999999999
2020-10-09,cobie,0.75
2020-10-09,coindesk,-0.01755599472990779
2020-10-09,cointelegraph,0.05206611570247934
2020-10-09,cz_binance,0.0
2020-10-09,danheld,0.14196428571428574
2020-10-09,dtapcap,-0.04875
2020-10-09,erikvoorhees,-0.10833333333333334
2020-10-09,excellion,0.015714285714285698
