date,polarity_score
2022-05-23,0.13605881792570101
2022-05-24,0.07856543168231478
2022-05-25,0.03779618516626943
2022-05-26,0.052632573286682874
2022-05-27,0.09097640211640211
2022-05-28,0.07011085082287613
2022-05-29,-0.020377747252747252
2022-05-30,0.053639036305149254
2022-05-31,0.07649494249008812
2022-06-01,0.06011656041441197
2022-06-02,0.04816471321573362
2022-06-03,0.06443143243971557
2022-06-04,0.07056686967716379
2022-06-05,0.08607562170873859
2022-06-06,0.0495571188071188
2022-06-07,0.06865267503242185
2022-06-08,0.0856934439217989
2022-06-09,0.036584010959010954
2022-06-10,0.06511307349073306
2022-06-11,0.06830935714707644
2022-06-12,0.08567332415059688
2022-06-13,0.06083899484750269
2022-06-14,0.03664357718305086
2022-06-15,0.05755751912163829
2022-06-16,0.05549544672550807
2022-06-17,0.05195532741622127
2022-06-18,0.04013298223685548
2022-06-19,0.13752907433600503
2022-06-20,0.061204448536538086
2022-06-21,0.045102098233891705
2022-06-22,0.032922339919546614
2022-06-23,0.06510843008002098
2022-06-24,0.04147392747968406
2022-06-25,0.022920976516109262
2022-06-26,0.09510668372032009
2022-06-27,0.06494546715420502
2022-06-28,0.021205379529847614
2022-06-29,0.04238321906546205
2022-06-30,0.07160186561541983
2022-07-01,0.056483368740313185
2022-07-02,0.03006031068111605
2022-07-03,0.061089642195411416
2022-07-04,0.06642754185342681
2022-07-05,0.06221060859218754
2022-07-06,0.07463753810934261
2022-07-07,0.035638713291858984
2022-07-08,0.042498521147589466
2022-07-09,0.09056283441239192
2022-07-10,0.08837688323917138
2022-07-11,0.09271828968611145
2022-07-12,0.030450152130384683
2022-07-13,0.05936594824552141
2022-07-14,0.057379911754911736
2022-07-15,0.04018959476527504
2022-07-16,0.07277995012234142
2022-07-17,0.023590491752256457
2022-07-18,0.07999505840071877
2022-07-19,0.05563746565458893
2022-07-20,0.05878575561472129
2022-07-21,0.04232627780495584
2022-07-22,0.03122267917267917
2022-07-23,0.1024185999185999
2022-07-24,0.03557038151550347
2022-07-25,0.06983858482787055
2022-07-26,0.06088455162744822
2022-07-27,0.0903869379597907
2022-07-28,0.06802582838141844
2022-07-29,0.0859478021978022
2022-07-30,0.05871727176902958
2022-07-31,0.14477083659312573
2022-08-01,0.04897464621148831
2022-08-02,0.036896633308970965
2022-08-03,0.04709207065590044
2022-08-04,0.03078641378946256
2022-08-05,0.08325787232535697
2022-08-06,0.06051669867690993
2022-08-07,0.09003645421185742
2022-08-08,0.0634026105425112
2022-08-09,0.07106254856254855
2022-08-10,0.07537087081248757
2022-08-11,0.0709431417348084
2022-08-12,0.05565403214258176
2022-08-13,0.021237656063743015
2022-08-14,0.08640388850915165
2022-08-15,0.059557677616501145
2022-08-16,0.02939455683205682
2022-08-17,0.04688627046242939
2022-08-18,0.0673272993814395
2022-08-19,0.02099132043707515
2022-08-20,0.011751857657030068
2022-08-21,0.11100332139125244
2022-08-22,0.044478686635944696
2022-08-23,0.06995357363724711
2022-08-24,0.06681380442051174
2022-08-25,0.029924972186422562
2022-08-26,0.018646083245247375
2022-08-27,0.033927286564272865
2022-08-28,0.023387127578304048
2022-08-29,0.028659431801633637
2022-08-30,0.07688753676349094
2022-08-31,0.07061714233869922
2022-09-01,0.051166079714098006
2022-09-02,0.06672731008071539
2022-09-03,0.09092166834836007
2022-09-04,0.0927205518986341
2022-09-05,0.09139054765046828
2022-09-06,0.0619990490683398
2022-09-07,0.07408268913626057
2022-09-08,0.05283994383994384
2022-09-09,0.07604363743252632
2022-09-10,0.0734733248931362
2022-09-11,0.009399211899211897
2022-09-12,0.02293646539519181
2022-09-13,0.06894319644319644
2022-09-14,0.05598688522126021
2022-09-15,0.0602611953872458
2022-09-16,0.09402650191935906
2022-09-17,0.10399342324342323
2022-09-18,0.06324471076309311
2022-09-19,0.10020021645021644
2022-09-20,0.038320283099145216
2022-09-21,0.0775130808080808
2022-09-22,0.08103671159267088
2022-09-23,0.03729557479557479
2022-09-24,0.037124515931913876
2022-09-25,0.0005407370407370356
2022-09-26,0.03277867965367966
2022-09-27,0.03726080884603611
2022-09-28,0.05319910130051639
2022-09-29,0.09832215575325812
2022-09-30,0.04524102024102023
2022-10-01,0.05724699728376199
2022-10-02,0.13266898421443876
2022-10-03,0.04045783685511408
2022-10-04,0.08845232369041893
2022-10-05,0.11505378401360544
2022-10-06,0.08688423404552435
2022-10-07,0.06418814419707276
2022-10-08,0.049354080015844716
2022-10-09,0.10725282781734394
2022-10-10,0.07489884314403544
2022-10-11,0.042175696114585
2022-10-12,0.07494006319351146
2022-10-13,0.0683265836251505
2022-10-14,0.06963460742530508
2022-10-15,0.035693420886873266
2022-10-16,0.010024587985114292
