id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1536775991778979846,1536775991778979846	,2022-06-15 02:22:03 Malay Peninsula Standard Time,2022-06-15,02:22:03,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Thanks @jchatterleyCNN for shining a spotlight on the key issues emerging out of the recent #crypto price slide.  Sometimes the underbrush has to burn to clear space for the tall trees to grow…. @BitfuryGroup,en,"['jchatterleycnn', 'bitfurygroup']",[],[],14,36,125,['crypto'],[],https://twitter.com/BrianBrooksUS/status/1536775991778979846,,https://twitter.com/jchatterleyCNN/status/1536772889365602305,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1535334290283802629,1535334290283802629	,2022-06-11 02:53:14 Malay Peninsula Standard Time,2022-06-11,02:53:14,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,https://t.co/WP0x8kRxa4. https://t.co/iP3eQSsOra,zxx,[],"['https://www.occ.gov/topics/charters-and-licensing/interpretations-and-actions/2020/int1172.pdf', 'https://home.treasury.gov/system/files/136/PWG-Stablecoin-Statement-12-23-2020-CLEAN.pdf']",[],7,8,21,[],[],https://twitter.com/BrianBrooksUS/status/1535334290283802629,,https://twitter.com/SheilaBair2013/status/1535255938738921472,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1535016914648551464,1534894325473189888	,2022-06-10 05:52:06 Malay Peninsula Standard Time,2022-06-10,05:52:06,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"@amacker @federalreserve @USOCC Don’t think so — could be wrong but pretty sure it’s a state trust *company,* which is a legally different animal.",en,"['amacker', 'federalreserve', 'usocc']",[],[],2,0,2,[],[],https://twitter.com/BrianBrooksUS/status/1535016914648551464,,,0,,,,,,,,"{'user_id': '1151261857618907136', 'username': 'BrianBrooksUS'}",,,,
1535015173827747856,1534894325473189888	,2022-06-10 05:45:11 Malay Peninsula Standard Time,2022-06-10,05:45:11,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"@amacker Two different issues.  Reserve Trust is not a bank, so easy for @federalreserve to reverse a questionable decision.  Custodia, however, *is* a bank.  Fed is in a fight with @USOCC and states to determine who gets to decide what a “bank” is.",en,"['amacker', 'federalreserve', 'usocc']",[],[],2,0,9,[],[],https://twitter.com/BrianBrooksUS/status/1535015173827747856,,,0,,,,,,,,"{'user_id': '9484732', 'username': 'amacker'}",,,,
1534759639606341632,1534759639606341632	,2022-06-09 12:49:47 Malay Peninsula Standard Time,2022-06-09,12:49:47,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,You can find it in the Global Services email box!  Replete with gory details.  No need for bots to send anything further here unless you’d like to continue this publicly.,en,[],[],[],8,4,39,[],[],https://twitter.com/BrianBrooksUS/status/1534759639606341632,,https://twitter.com/united/status/1534759344679505920,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1534758565700939776,1534758565700939776	,2022-06-09 12:45:31 Malay Peninsula Standard Time,2022-06-09,12:45:31,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"Oh, @united, I already sent you a detailed direct message.  You know that surely.",en,['united'],[],[],12,4,70,[],[],https://twitter.com/BrianBrooksUS/status/1534758565700939776,,https://twitter.com/united/status/1534758326340161536,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1534752273707982849,1534752273707982849	,2022-06-09 12:20:31 Malay Peninsula Standard Time,2022-06-09,12:20:31,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"For those of you considering flying @united, based on my experience tonight I have one word for you: Don’t.",en,['united'],[],[],65,29,405,[],[],https://twitter.com/BrianBrooksUS/status/1534752273707982849,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1534564716269277184,1534564716269277184	,2022-06-08 23:55:13 Malay Peninsula Standard Time,2022-06-08,23:55:13,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,The job of deciding who gets to be a “bank” belongs to @USOCC and the state banking agencies.  Problems arise when the @federalreserve second-guesses those decisions…. @CaitlinLong_ @custodiabank,en,"['usocc', 'federalreserve', 'caitlinlong_', 'custodiabank']",[],[],4,14,82,[],[],https://twitter.com/BrianBrooksUS/status/1534564716269277184,,https://twitter.com/CoinDesk/status/1534324991591858181,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1533838033711050754,1533838033711050754	,2022-06-06 23:47:39 Malay Peninsula Standard Time,2022-06-06,23:47:39,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Who would have thought? https://t.co/StuQooSSEp,en,[],['https://www.occ.gov/news-issuances/news-releases/2020/nr-occ-2020-73a.pdf'],[],12,8,33,[],[],https://twitter.com/BrianBrooksUS/status/1533838033711050754,,https://twitter.com/TheEliKlein/status/1533645241466617857,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1532541448955887617,1532541448955887617	,2022-06-03 09:55:29 Malay Peninsula Standard Time,2022-06-03,09:55:29,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Call now.  This hostility doesn’t stop with #bitcoin .,en,[],[],[],11,38,119,['bitcoin'],[],https://twitter.com/BrianBrooksUS/status/1532541448955887617,,https://twitter.com/Dennis_Porter_/status/1532499819452739584,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1527440152028536832,1527440152028536832	,2022-05-20 08:04:45 Malay Peninsula Standard Time,2022-05-20,08:04:45,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,“We’re not hawking crypto.  We’re building networks.”  @cvpayne @FoxBusiness @BitfuryGroup https://t.co/OsWCdOQypc,en,"['cvpayne', 'foxbusiness', 'bitfurygroup']",['https://video.foxbusiness.com/v/6306486370112?playlist_id=3601801609001#sp=show-clips'],[],41,14,92,[],[],https://twitter.com/BrianBrooksUS/status/1527440152028536832,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1527070749403426816,1527070749403426816	,2022-05-19 07:36:52 Malay Peninsula Standard Time,2022-05-19,07:36:52,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"With all the focus on bank consumer protection, is the @USOCC policing things like @AmericanExpress ‘s failure to ensure delivery of card member benefits like the @Uber benefit?  Seems like thousands of people are unwittingly not receiving what they were promised….",en,"['usocc', 'americanexpress', 'uber']",[],[],6,12,85,[],[],https://twitter.com/BrianBrooksUS/status/1527070749403426816,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1525268885892526080,1525268885892526080	,2022-05-14 08:16:55 Malay Peninsula Standard Time,2022-05-14,08:16:55,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Still “the growth asset of the 21st century.” Thanks @larry_kudlow  and @FoxBusiness! https://t.co/XBR8CZTUF8,en,"['larry_kudlow', 'foxbusiness']",['https://video.foxbusiness.com/v/6306077677112'],[],16,21,67,[],[],https://twitter.com/BrianBrooksUS/status/1525268885892526080,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
