date,username,sentiment_score
2020-01-26,melt_dem,0.743
2020-01-26,petermccormack,0.51865
2020-01-26,rogerkver,0.8176
2020-01-26,scottmelker,0.20095
2020-01-26,woonomic,0.5267
2020-01-27,aantonop,-0.128
2020-01-27,adam3us,0.22814
2020-01-27,apompliano,0.4201
2020-01-27,billbarhydt,0.25
2020-01-27,coindesk,0.12040000000000001
2020-01-27,cointelegraph,0.11743999999999999
2020-01-27,danheld,0.19185
2020-01-27,fintechfrank,0.17
2020-01-27,gladstein,0.8689
2020-01-27,melt_dem,0.0
2020-01-27,mikejcasey,0.4215
2020-01-27,neerajka,0.7579
2020-01-27,nlw,0.18076666666666666
2020-01-27,petermccormack,-0.4767
2020-01-27,pwuille,0.5266666666666667
2020-01-27,raoulgmi,0.0
2020-01-27,satoshilite,0.0
2020-01-27,sbf_ftx,0.7964
2020-01-27,scottmelker,0.382775
2020-01-27,vinnylingham,0.0
2020-01-27,vitalikbuterin,0.07545000000000002
2020-01-27,woonomic,0.0
2020-01-28,aantonop,0.5037
2020-01-28,adam3us,0.46052499999999996
2020-01-28,apompliano,-0.15555
2020-01-28,balajis,0.25225
2020-01-28,bitcoinmagazine,0.2875
2020-01-28,coindesk,0.22567142857142858
2020-01-28,cointelegraph,0.16475625
2020-01-28,cz_binance,0.0
2020-01-28,danheld,0.1326
2020-01-28,erikvoorhees,0.13396666666666665
2020-01-28,excellion,0.1366
2020-01-28,fintechfrank,-0.14049999999999999
2020-01-28,gladstein,0.19179999999999997
2020-01-28,haydenzadams,0.7096
2020-01-28,kyletorpey,0.0
2020-01-28,melt_dem,0.11315
2020-01-28,msantoriesq,0.0
2020-01-28,neerajka,0.6312333333333333
2020-01-28,nickszabo4,0.5859
2020-01-28,nlw,-0.09026666666666666
2020-01-28,paoloardoino,0.0
2020-01-28,petermccormack,0.7221500000000001
2020-01-28,pwuille,-0.1531
2020-01-28,raoulgmi,-0.0129
2020-01-28,sbf_ftx,0.2732
2020-01-28,scottmelker,0.21472000000000002
2020-01-28,thestalwart,0.40080000000000005
2020-01-28,vitalikbuterin,0.21136666666666667
2020-01-29,adam3us,-0.04883333333333334
2020-01-29,apompliano,0.0386
2020-01-29,bitcoinmagazine,0.36189999999999994
2020-01-29,blockstream,0.47550000000000003
2020-01-29,brucefenton,0.3919
2020-01-29,coindesk,0.20917000000000002
2020-01-29,cointelegraph,0.14204166666666665
2020-01-29,danheld,0.18658333333333332
2020-01-29,erikvoorhees,0.7964
2020-01-29,excellion,0.0
2020-01-29,fintechfrank,0.0
2020-01-29,lopp,-0.05103333333333334
2020-01-29,melt_dem,0.4939
2020-01-29,msantoriesq,0.28595
2020-01-29,nlw,-0.1648166666666667
2020-01-29,petermccormack,0.13771666666666668
2020-01-29,scottmelker,0.16441111111111112
2020-01-29,thestalwart,0.0
2020-01-29,tuurdemeester,0.27115
2020-01-29,woonomic,0.6908
2020-01-30,aantonop,0.6249
2020-01-30,adam3us,0.02402500000000001
2020-01-30,apompliano,0.0
2020-01-30,bitcoinmagazine,0.20573999999999998
2020-01-30,cathiedwood,0.765
2020-01-30,cburniske,-0.16916
2020-01-30,coindesk,0.26739999999999997
2020-01-30,cointelegraph,0.17850769230769228
2020-01-30,erikvoorhees,0.3053
2020-01-30,fintechfrank,0.2578714285714286
2020-01-30,gladstein,-0.014333333333333345
2020-01-30,haydenzadams,-0.2263
2020-01-30,jerallaire,0.0
2020-01-30,jillrgunter,0.0
2020-01-30,kyletorpey,0.6808
2020-01-30,lopp,0.09149999999999997
2020-01-30,neerajka,0.58565
2020-01-30,nlw,0.10406000000000001
2020-01-30,paoloardoino,0.6486
2020-01-30,petermccormack,0.296
2020-01-30,scottmelker,0.3948714285714286
2020-01-30,tuurdemeester,-0.2247
2020-01-31,adam3us,-0.32985
2020-01-31,apompliano,0.4767
2020-01-31,bitcoinmagazine,0.00505
2020-01-31,brucefenton,0.9001
2020-01-31,coindesk,0.20588
2020-01-31,cointelegraph,0.0623
2020-01-31,danheld,0.23071999999999998
2020-01-31,fintechfrank,0.6008333333333334
2020-01-31,gladstein,0.0258
2020-01-31,jackmallers,0.2263
2020-01-31,kyletorpey,0.0
2020-01-31,lopp,0.0
2020-01-31,melt_dem,0.0
2020-01-31,mikejcasey,0.6486
2020-01-31,msantoriesq,0.8176
2020-01-31,neerajka,-0.0772
2020-01-31,nlw,0.09473333333333334
2020-01-31,novogratz,0.35015
2020-01-31,petermccormack,0.0
2020-01-31,scottmelker,0.19059166666666663
2020-01-31,vitalikbuterin,0.8555
2020-02-01,bitcoinmagazine,0.3373
2020-02-01,coindesk,0.010300000000000012
2020-02-01,cointelegraph,-0.026162499999999998
2020-02-01,cryptomanran,0.0
2020-02-01,danheld,0.2063
2020-02-01,dtapcap,0.35650000000000004
2020-02-01,erikvoorhees,0.0
2020-02-01,fintechfrank,0.36225
2020-02-01,gladstein,-0.5719
2020-02-01,lopp,-0.08360000000000001
2020-02-01,muneeb,0.4914
2020-02-01,nlw,-0.08333333333333333
2020-02-01,paoloardoino,0.4521
2020-02-01,petermccormack,-0.0772
2020-02-01,pwuille,-0.34
2020-02-01,raoulgmi,-0.08526666666666667
2020-02-01,scottmelker,0.0294
2020-02-01,thestalwart,0.2732
2020-02-01,vitalikbuterin,0.1784
2020-02-02,aantonop,0.2997
2020-02-02,alysekilleen,0.0
2020-02-02,apompliano,0.0
2020-02-02,bitcoinmagazine,0.0
2020-02-02,blockstream,0.27390000000000003
2020-02-02,brucefenton,0.45045
2020-02-02,coindesk,0.12726666666666667
2020-02-02,cointelegraph,0.06698333333333333
2020-02-02,cz_binance,0.0
2020-02-02,danheld,-0.028624999999999998
2020-02-02,dtapcap,0.2841
2020-02-02,elonmusk,-0.3182
2020-02-02,gladstein,0.1568
2020-02-02,jack,0.0
2020-02-02,jackmallers,0.5574
2020-02-02,laurashin,0.0
2020-02-02,lopp,0.3612
2020-02-02,neerajka,0.0
2020-02-02,nlw,0.09527142857142858
2020-02-02,novogratz,0.0
2020-02-02,petermccormack,0.0
2020-02-02,rogerkver,0.946
2020-02-02,scottmelker,0.07581428571428571
2020-02-02,starkness,-0.13140000000000002
2020-02-02,thestalwart,0.4019
2020-02-02,tuurdemeester,0.7783
2020-02-02,vitalikbuterin,0.6249
2020-02-03,adam3us,0.2202
2020-02-03,apompliano,0.2732
2020-02-03,austinhill,0.5719
2020-02-03,brucefenton,0.31910909090909095
2020-02-03,cobie,0.2294
2020-02-03,coindesk,0.013757142857142865
