date,sentiment_score
2021-05-16,0.10728346456692914
2021-05-17,0.07325581395348837
2021-05-18,0.11513580246913581
2021-05-19,0.08371913580246913
2021-05-20,0.1234375
2021-05-21,0.1150173611111111
2021-05-22,0.18130630630630631
2021-05-23,0.025684931506849314
2021-05-24,0.125
2021-05-25,0.14741379310344827
2021-05-26,0.17252851711026615
2021-05-27,0.2003012048192771
2021-05-28,0.14883720930232558
2021-05-29,0.10948905109489052
2021-05-30,0.04880952380952381
2021-05-31,0.13777372262773724
2021-06-01,0.12296195652173914
2021-06-02,0.10576923076923077
2021-06-03,0.07428571428571429
2021-06-04,0.13988095238095238
2021-06-05,0.09233668341708542
2021-06-06,0.14688940092165897
2021-06-07,0.13854679802955666
2021-06-08,0.09850993377483444
2021-06-09,0.11181192660550458
2021-06-10,0.12440334128878282
2021-06-11,0.09166666666666666
2021-06-12,0.1521516393442623
2021-06-13,0.009124087591240875
2021-06-14,0.20765472312703584
2021-06-15,0.0899822695035461
2021-06-16,0.18468243243243243
2021-06-17,0.17276569037656903
2021-06-18,0.17708333333333334
2021-06-19,0.16423357664233576
2021-06-20,0.21541496598639456
2021-06-21,0.1490066225165563
2021-06-22,0.14892344497607657
2021-06-23,0.07677664974619289
2021-06-24,0.16238317757009346
2021-06-25,0.1366869918699187
2021-06-26,0.125
2021-06-27,0.1972403846153846
2021-06-28,0.21492805755395683
2021-06-29,0.17481884057971014
2021-06-30,0.17414529914529914
2021-07-01,0.08056872037914692
2021-07-02,0.07391826923076923
2021-07-03,0.09926470588235294
2021-07-04,0.1765625
2021-07-05,0.12065972222222222
2021-07-06,0.0007861635220125787
2021-07-07,0.18721428571428572
2021-07-08,0.14665841584158415
2021-07-09,0.15357142857142858
2021-07-10,0.1461038961038961
2021-07-11,-0.0196078431372549
2021-07-12,0.12393162393162394
2021-07-13,0.1143939393939394
2021-07-14,0.07174556213017752
2021-07-15,0.040222772277227724
2021-07-16,0.11013513513513513
2021-07-17,0.19117647058823528
2021-07-18,0.18125
2021-07-19,0.1171875
2021-07-20,0.15922619047619047
2021-07-21,0.10841836734693877
2021-07-22,0.1500912408759124
2021-07-23,0.07049418604651163
2021-07-24,0.23017241379310344
2021-07-25,0.12942477876106195
2021-07-26,0.1837248322147651
2021-07-27,0.16284860557768924
2021-07-28,0.17564655172413793
2021-07-29,0.2048611111111111
2021-07-30,0.19419642857142858
2021-07-31,0.11810344827586207
2021-08-01,0.14158333333333334
2021-08-02,0.14965986394557823
2021-08-03,0.1827777777777778
2021-08-04,0.1422084942084942
2021-08-05,0.15259591836734696
2021-08-06,0.11741071428571428
2021-08-07,0.08744131455399061
2021-08-08,0.1760948905109489
2021-08-09,0.07651515151515151
2021-08-10,0.10588235294117647
2021-08-11,0.15813253012048192
2021-08-12,0.18859649122807018
2021-08-13,0.055625
2021-08-14,0.23008849557522124
2021-08-15,0.07083333333333333
2021-08-16,0.15378289473684212
2021-08-17,0.1884431818181818
2021-08-18,0.1803030303030303
2021-08-19,0.11735175879396986
2021-08-20,0.19878048780487806
2021-08-21,0.18866459627329193
2021-08-22,0.17830882352941177
2021-08-23,0.11029411764705882
2021-08-24,0.21217105263157895
2021-08-25,0.12114673913043479
2021-08-26,0.15639810426540285
2021-08-27,0.1290983606557377
2021-08-28,0.08577094972067038
2021-08-29,0.1081938775510204
2021-08-30,0.13530927835051546
2021-08-31,0.14107142857142857
2021-09-01,0.1483160621761658
2021-09-02,0.19634146341463415
2021-09-03,0.1553672316384181
2021-09-04,0.09215328467153285
2021-09-05,0.17287234042553193
2021-09-06,0.057119205298013245
2021-09-07,0.13246268656716417
2021-09-08,0.15453586497890295
2021-09-09,0.13212435233160622
2021-09-10,0.1537958115183246
2021-09-11,0.16007194244604317
2021-09-12,0.18201754385964913
2021-09-13,0.17641129032258066
2021-09-14,0.10276442307692307
2021-09-15,0.1586021505376344
2021-09-16,0.14932432432432433
2021-09-17,0.10788690476190477
2021-09-18,0.19742990654205608
2021-09-19,0.08332258064516129
2021-09-20,0.14329268292682926
2021-09-21,0.1925133689839572
2021-09-22,0.21223958333333334
2021-09-23,0.1882183908045977
2021-09-24,0.1953740157480315
2021-09-25,0.13444767441860464
2021-09-26,0.0341
2021-09-27,0.07733050847457627
2021-09-28,0.14714285714285713
2021-09-29,0.12210982658959538
2021-09-30,0.15521978021978022
2021-10-01,0.11283185840707964
2021-10-02,0.2328125
2021-10-03,0.12727272727272726
2021-10-04,0.1220703125
2021-10-05,0.15991620111731844
2021-10-06,0.11074144486692016
2021-10-07,0.13278008298755187
2021-10-08,0.23573059360730594
2021-10-09,0.18250753768844222
2021-10-10,0.1787878787878788
2021-10-11,0.13760504201680673
2021-10-12,0.09462616822429906
2021-10-13,0.08444148936170212
2021-10-14,0.12176724137931035
2021-10-15,0.0880225080385852
2021-10-16,0.062214611872146115
2021-10-17,0.15598290598290598
2021-10-18,0.044407894736842105
2021-10-19,0.12146491228070175
2021-10-20,0.13087774294670845
2021-10-21,0.21328996282527882
2021-10-22,0.15258215962441316
2021-10-23,0.10015060240963855
2021-10-24,0.12867647058823528
2021-10-25,0.09905660377358491
2021-10-26,0.14835858585858586
2021-10-27,0.23942786069651742
2021-10-28,0.18556701030927836
2021-10-29,0.1740833333333333
2021-10-30,0.10736170212765958
2021-10-31,0.054292929292929296
2021-11-01,0.07231404958677685
2021-11-02,0.18777292576419213
2021-11-03,0.15252293577981652
2021-11-04,0.16128021978021978
2021-11-05,0.10072815533980582
2021-11-06,0.13608870967741934
2021-11-07,0.1881578947368421
2021-11-08,0.09907407407407408
2021-11-09,0.19198312236286919
2021-11-10,0.14259708737864077
2021-11-11,0.17636986301369864
2021-11-12,0.22848458149779735
2021-11-13,0.17838541666666666
2021-11-14,0.1596153846153846
2021-11-15,0.23893229166666666
2021-11-16,0.18716931216931218
2021-11-17,0.13261421319796954
2021-11-18,0.14921800947867297
2021-11-19,0.12204566210045663
2021-11-20,0.1643700787401575
2021-11-21,0.15423387096774194
2021-11-22,0.16638815789473685
2021-11-23,0.21482412060301506
2021-11-24,0.10964912280701754
2021-11-25,0.12351190476190477
2021-11-26,0.11513157894736842
2021-11-27,0.04065040650406504
2021-11-28,0.13137755102040816
2021-11-29,0.13524590163934427
2021-11-30,0.16948198198198197
2021-12-01,0.1574074074074074
2021-12-02,0.13451776649746192
2021-12-03,0.20833333333333334
2021-12-04,0.08770161290322581
2021-12-05,0.06960227272727272
2021-12-06,0.18141592920353983
2021-12-07,0.18287037037037038
2021-12-08,0.175
2021-12-09,0.16381578947368422
2021-12-10,0.1850282485875706
2021-12-11,0.19962686567164178
2021-12-12,0.15588235294117647
2021-12-13,0.1557377049180328
2021-12-14,0.14052287581699346
2021-12-15,0.1714939024390244
2021-12-16,0.13095238095238096
2021-12-17,0.2080592105263158
2021-12-18,0.0891304347826087
2021-12-19,0.2759146341463415
2021-12-20,0.2564102564102564
2021-12-21,0.21431609195402296
2021-12-22,0.17693236714975846
2021-12-23,0.18182608695652172
2021-12-24,0.134180790960452
2021-12-25,0.16263440860215053
2021-12-26,0.08333333333333333
2021-12-27,0.1331168831168831
2021-12-28,0.15753424657534246
2021-12-29,0.15625
2021-12-30,0.07446808510638298
2021-12-31,0.1619718309859155
2022-01-01,0.27546296296296297
2022-01-02,0.095
2022-01-03,0.1693548387096774
2022-01-04,0.18339416058394162
2022-01-05,0.1638888888888889
2022-01-06,0.14259708737864077
2022-01-07,0.10021097046413502
2022-01-08,0.1400709219858156
2022-01-09,0.13257575757575757
2022-01-10,0.17078301886792455
2022-01-11,0.21564327485380116
2022-01-12,0.19462025316455697
2022-01-13,0.16888297872340424
2022-01-14,0.10123033707865167
2022-01-15,0.17269655172413792
2022-01-16,0.08
2022-01-17,0.09966216216216216
2022-01-18,0.1537037037037037
2022-01-19,0.16569767441860464
2022-01-20,0.1556122448979592
2022-01-21,0.1003440366972477
2022-01-22,0.019736842105263157
2022-01-23,0.1368421052631579
2022-01-24,0.11948529411764706
2022-01-25,0.12558139534883722
2022-01-26,0.13108108108108107
2022-01-27,0.15414798206278027
2022-01-28,0.19602272727272727
2022-01-29,0.12410071942446044
2022-01-30,0.16071428571428573
2022-01-31,0.045572916666666664
2022-02-01,0.16888297872340424
2022-02-02,0.2236180904522613
2022-02-03,0.18926553672316385
2022-02-04,0.16340361445783133
2022-02-05,0.13616071428571427
2022-02-06,0.1144578313253012
2022-02-07,0.2488938053097345
2022-02-08,0.11482558139534883
2022-02-09,0.12622549019607843
2022-02-10,0.06944444444444445
2022-02-11,0.13068181818181818
2022-02-12,0.1611842105263158
2022-02-13,0.05246913580246913
2022-02-14,0.1875
2022-02-15,0.11402439024390244
2022-02-16,0.13662790697674418
2022-02-17,0.07623318385650224
2022-02-18,0.07858910891089109
2022-02-19,0.16431451612903225
2022-02-20,0.04044117647058824
2022-02-21,0.1475563909774436
2022-02-22,0.10853293413173652
2022-02-23,0.1607421052631579
2022-02-24,0.06426886792452831
2022-02-25,0.11220930232558139
2022-02-26,0.12065217391304348
2022-02-27,0.24025974025974026
2022-02-28,0.014508928571428572
2022-03-01,0.11328125
2022-03-02,0.1690051020408163
2022-03-03,0.17424242424242425
2022-03-04,0.1559278350515464
2022-03-05,0.1275
2022-03-06,0.08187209302325582
2022-03-07,0.1647196261682243
2022-03-08,0.17268041237113402
2022-03-09,0.1841518987341772
2022-03-10,0.18802966101694915
2022-03-11,0.14573170731707316
2022-03-12,0.10549645390070922
2022-03-13,0.24315068493150685
2022-03-14,0.16261061946902655
2022-03-15,0.1409811320754717
2022-03-16,0.11979166666666667
2022-03-17,0.18055555555555555
2022-03-18,0.11180124223602485
2022-03-19,0.1220703125
2022-03-20,0.1737012987012987
2022-03-21,0.14266304347826086
2022-03-22,0.1391509433962264
2022-03-23,0.125
2022-03-24,0.16477272727272727
2022-03-25,0.17624537037037039
2022-03-26,0.13135593220338984
2022-03-27,0.20447692307692308
2022-03-28,0.14130434782608695
2022-03-29,0.10039893617021277
2022-03-30,0.1998502994011976
2022-03-31,0.20931952662721892
2022-04-01,0.22972972972972974
2022-04-02,0.2569444444444444
2022-04-03,0.0496031746031746
2022-04-04,0.2079207920792079
2022-04-05,0.16216216216216217
2022-04-06,0.20192307692307693
2022-04-07,0.20733532934131738
2022-04-08,0.15816326530612246
2022-04-09,0.19657258064516128
2022-04-10,0.1875
2022-04-11,0.16569767441860464
2022-04-12,0.10431654676258993
2022-04-13,0.17415730337078653
2022-04-14,0.15625
2022-04-15,0.2277733333333333
2022-04-16,0.16477272727272727
2022-04-17,0.1721698113207547
2022-04-18,0.045180722891566265
2022-04-19,0.18035714285714285
2022-04-20,0.12088815789473684
2022-04-21,0.1341948051948052
2022-04-22,0.21989784946236557
2022-04-23,0.24662162162162163
2022-04-24,-0.08401639344262295
2022-04-25,0.11519607843137254
2022-04-26,0.16666666666666666
2022-04-27,0.18529411764705883
2022-04-28,0.15369897959183673
2022-04-29,0.15473300970873785
2022-04-30,0.18311403508771928
2022-05-01,0.11486486486486487
2022-05-02,0.13782051282051283
2022-05-03,0.08522727272727272
2022-05-04,0.1690251572327044
2022-05-05,0.14512195121951219
2022-05-06,0.10762032085561497
2022-05-07,0.06958762886597938
2022-05-08,0.13653846153846153
2022-05-09,0.08411214953271028
2022-05-10,0.12047511312217195
2022-05-11,0.1574074074074074
2022-05-12,0.07571138211382114
2022-05-13,0.12039170506912443
2022-05-14,0.09943181818181818
2022-05-15,0.10795454545454546
2022-05-16,0.02297794117647059
2022-05-17,0.10984848484848485
2022-05-18,0.19202898550724637
2022-05-19,0.09448356807511737
2022-05-20,0.15811538461538463
2022-05-21,0.12389380530973451
2022-05-22,0.21103896103896103
2022-05-23,0.22095959595959597
2022-05-24,0.125
2022-05-25,0.09550561797752809
2022-05-26,0.05393835616438356
2022-05-27,0.1475
2022-05-28,0.17246835443037975
2022-05-29,0.055288461538461536
2022-05-30,0.06831395348837209
2022-05-31,0.09101941747572816
2022-06-01,0.1416015625
2022-06-02,0.1445578231292517
2022-06-03,0.09939759036144578
2022-06-04,0.125
2022-06-05,0.08928571428571429
2022-06-06,0.171875
2022-06-07,0.15927848101265824
2022-06-08,0.2116121212121212
2022-06-09,0.15608108108108107
2022-06-10,0.15868794326241134
