,date,username,sentiment_score,Ranking,aggregated_sentiment_score
1062,2020-02-16,gladstein,0.1416,0.58,0.1824
1063,2020-02-16,haydenzadams,0.3612,0.09,-0.005
1064,2020-02-16,jgarzik,0.0,0.28,-0.005
1065,2020-02-16,mikejcasey,0.025275000000000006,0.49,0.1702
1066,2020-02-16,nlw,0.7142,0.62,0.498
1067,2020-02-16,petermccormack,0.2788625,0.88,0.5
1068,2020-02-16,satoshilite,0.1909,0.71,0.4029
1069,2020-02-16,scottmelker,0.0,0.01,-0.005
1070,2020-02-16,tuurdemeester,-0.1779,0.87,-0.5
1071,2020-02-17,adam3us,0.4939,0.67,0.3126
1072,2020-02-17,apompliano,0.443,0.96,0.5
1073,2020-02-17,brucefenton,0.57415,0.64,0.4041
1074,2020-02-17,coindesk,0.0848,0.72,0.4269
1075,2020-02-17,cointelegraph,0.10536428571428572,0.06,-0.005
1076,2020-02-17,danheld,-0.31245,0.75,-0.5
1077,2020-02-17,dtapcap,0.6808,0.16,0.207
1078,2020-02-17,excellion,0.6908,0.39,0.4541
1079,2020-02-17,gladstein,-0.05516666666666664,0.58,-0.1879
1080,2020-02-17,haydenzadams,0.03045,0.09,-0.005
1081,2020-02-17,melt_dem,0.4939,0.77,0.5
1082,2020-02-17,nlw,-0.6249,0.62,-0.4323
1083,2020-02-17,novogratz,0.7783,0.92,0.885
1084,2020-02-17,petermccormack,0.4939,0.88,0.5
1085,2020-02-17,rogerkver,0.2023,0.27,0.197
1086,2020-02-17,satoshilite,0.125,0.71,0.4029
1087,2020-02-17,scottmelker,0.10676666666666666,0.01,-0.005
1088,2020-02-17,tuurdemeester,-0.2869,0.87,-0.5
1089,2020-02-17,vitalikbuterin,0.5267,0.74,0.5128
1090,2020-02-18,adam3us,0.35584,0.67,0.3126
1091,2020-02-18,apompliano,0.1725,0.96,0.5
1092,2020-02-18,bitcoinmagazine,0.5044666666666666,0.41,0.2122
1093,2020-02-18,brucefenton,0.52615,0.64,0.3373
1094,2020-02-18,coindesk,0.28736666666666666,0.72,0.4269
1095,2020-02-18,cointelegraph,0.11286363636363637,0.06,-0.005
1096,2020-02-18,cz_binance,0.296,0.73,0.451
1097,2020-02-18,danheld,0.28396666666666665,0.75,0.5
1098,2020-02-18,dtapcap,0.0,0.16,-0.005
1099,2020-02-18,erikvoorhees,0.05135,0.94,0.5
1100,2020-02-18,excellion,0.0,0.39,-0.005
1101,2020-02-18,fintechfrank,0.0,0.5,-0.005
1102,2020-02-18,fredwilson,0.1027,0.54,0.1735
1103,2020-02-18,gladstein,0.11399999999999999,0.58,0.1824
1104,2020-02-18,jackmallers,0.0,0.3,-0.005
1105,2020-02-18,jgarzik,0.0,0.28,-0.005
1106,2020-02-18,lopp,0.4939,0.83,0.5
1107,2020-02-18,nlw,0.0,0.62,0.1594
1108,2020-02-18,paoloardoino,-0.10115,0.23,-0.005
1109,2020-02-18,petermccormack,0.13253333333333336,0.88,0.5
1110,2020-02-18,rogerkver,0.5106,0.27,0.2394
1111,2020-02-18,satoshilite,0.57165,0.71,0.4884
1112,2020-02-18,sbf_ftx,0.5106,0.81,0.5135
1113,2020-02-18,scottmelker,0.22117142857142857,0.01,-0.005
1114,2020-02-18,thestalwart,0.0,0.35,-0.005
1115,2020-02-18,tuurdemeester,-0.2740666666666667,0.87,-0.5
1116,2020-02-19,aantonop,0.4215,0.57,0.2016
1117,2020-02-19,adam3us,0.014350000000000002,0.67,0.3126
1118,2020-02-19,apompliano,0.007800000000000001,0.96,0.5
1119,2020-02-19,bitcoinmagazine,0.13762,0.41,0.1852
1120,2020-02-19,brucefenton,0.1468,0.64,0.2557
1121,2020-02-19,caitlinlong_,0.0,0.78,0.2012
1122,2020-02-19,cobie,0.0,0.2,-0.005
1123,2020-02-19,coindesk,0.08032857142857144,0.72,0.4269
1124,2020-02-19,cointelegraph,0.07788888888888888,0.06,-0.005
1125,2020-02-19,danheld,0.09937499999999999,0.75,0.5
1126,2020-02-19,davidsacks,0.5267,0.45,0.2596
1127,2020-02-19,erikvoorhees,0.4134,0.94,0.5
1128,2020-02-19,excellion,-0.4767,0.39,-0.2138
1129,2020-02-19,fintechfrank,0.2765,0.5,0.1856
1130,2020-02-19,gladstein,0.06468461538461537,0.58,0.1824
1131,2020-02-19,haydenzadams,0.7351,0.09,0.1981
1132,2020-02-19,jchervinsky,-0.17,0.51,-0.1819
1133,2020-02-19,kyletorpey,-0.008950000000000014,0.4,-0.2448
1134,2020-02-19,laurashin,0.4404,0.86,0.5
1135,2020-02-19,lopp,0.0,0.83,0.1903
1136,2020-02-19,mikejcasey,0.0,0.49,-0.005
1137,2020-02-19,msantoriesq,0.0,0.33,-0.005
1138,2020-02-19,nlw,0.10048333333333333,0.62,0.2212
1139,2020-02-19,petermccormack,0.66355,0.88,0.7168
1140,2020-02-19,satoshilite,0.9016,0.71,0.6801
1141,2020-02-19,sbf_ftx,0.0,0.81,0.1945
1142,2020-02-19,scottmelker,0.3568166666666667,0.01,-0.005
1143,2020-02-19,tuurdemeester,0.0,0.87,0.1828
1144,2020-02-19,vitalikbuterin,-0.296,0.74,-0.4767
1145,2020-02-20,aantonop,0.296,0.57,0.1877
1146,2020-02-20,aaronvanw,0.7184,0.47,0.4789
1147,2020-02-20,adam3us,-0.1403,0.67,-0.3181
1148,2020-02-20,apompliano,0.4391,0.96,0.5
1149,2020-02-20,bitcoinmagazine,0.0,0.41,-0.005
1150,2020-02-20,blockstream,0.1779,0.56,0.1774
1151,2020-02-20,brucefenton,0.0952,0.64,0.2557
1152,2020-02-20,caitlinlong_,0.4088,0.78,0.5
1153,2020-02-20,coinbase,0.7269,0.34,0.419
1154,2020-02-20,coindesk,0.2541222222222222,0.72,0.4269
1155,2020-02-20,cointelegraph,0.09656666666666668,0.06,-0.005
1156,2020-02-20,danheld,0.16500800000000002,0.75,0.5
1157,2020-02-20,erikvoorhees,0.47368000000000005,0.94,0.5
1158,2020-02-20,excellion,0.0,0.39,-0.005
1159,2020-02-20,fintechfrank,0.24764,0.5,0.1827
1160,2020-02-20,gladstein,0.26995714285714284,0.58,0.1846
1161,2020-02-20,haydenzadams,0.0,0.09,-0.005
1162,2020-02-20,jchervinsky,-0.0516,0.51,-0.1768
1163,2020-02-20,jillrgunter,0.2787,0.25,-0.005
1164,2020-02-20,lopp,0.23835,0.83,0.5
1165,2020-02-20,melt_dem,0.15753333333333333,0.77,0.5
1166,2020-02-20,neerajka,0.1591,0.85,0.5
1167,2020-02-20,nlw,0.49887499999999996,0.62,0.246
1168,2020-02-20,petermccormack,0.2114666666666667,0.88,0.5
1169,2020-02-20,scottmelker,0.05571111111111111,0.01,-0.005
1170,2020-02-20,thestalwart,-0.2202,0.35,-0.2075
1171,2020-02-20,tuurdemeester,0.0,0.87,0.1828
1172,2020-02-21,aantonop,0.0,0.57,-0.005
1173,2020-02-21,aaronvanw,-0.7269,0.47,-0.4868
1174,2020-02-21,adam3us,-0.12055,0.67,-0.3181
1175,2020-02-21,bitcoinmagazine,0.03631428571428572,0.41,0.1852
1176,2020-02-21,brucefenton,0.0,0.64,0.1939
1177,2020-02-21,coindesk,0.10938333333333333,0.72,0.4269
1178,2020-02-21,cointelegraph,-0.008556250000000008,0.06,-0.005
1179,2020-02-21,danheld,-0.2681,0.75,-0.5
1180,2020-02-21,dtapcap,0.0386,0.16,-0.005
1181,2020-02-21,excellion,-0.34,0.39,-0.1967
1182,2020-02-21,fintechfrank,-0.029474999999999987,0.5,-0.1767
1183,2020-02-21,gladstein,0.134975,0.58,0.1824
1184,2020-02-21,jack,0.0,0.97,0.1708
1185,2020-02-21,jessewldn,0.2294,0.07,-0.005
1186,2020-02-21,lopp,-0.4019,0.83,-0.5
1187,2020-02-21,muneeb,0.4588,0.6,0.2068
1188,2020-02-21,nlw,0.16558333333333333,0.62,0.2212
1189,2020-02-21,paoloardoino,0.6486,0.23,0.2113
1190,2020-02-21,petermccormack,0.18111666666666668,0.88,0.5
1191,2020-02-21,rogerkver,-0.4019,0.27,-0.2021
1192,2020-02-21,sbf_ftx,0.0,0.81,0.1945
1193,2020-02-21,scottmelker,0.7096,0.01,0.2026
1194,2020-02-21,thestalwart,0.3244625,0.35,0.2024
1195,2020-02-21,tuurdemeester,0.0,0.87,0.1828
1196,2020-02-22,bitcoinmagazine,0.2899333333333333,0.41,0.1866
1197,2020-02-22,brucefenton,0.9449000000000001,0.64,0.5488
1198,2020-02-22,caitlinlong_,0.9403,0.78,0.8793
1199,2020-02-22,coinbase,0.1779,0.34,0.2053
1200,2020-02-22,coindesk,0.2378,0.72,0.4269
1201,2020-02-22,cointelegraph,-0.08336363636363636,0.06,-0.005
1202,2020-02-22,danheld,0.30534285714285714,0.75,0.5
1203,2020-02-22,erikvoorhees,0.4767,0.94,0.5
1204,2020-02-22,excellion,0.25,0.39,0.1909
1205,2020-02-22,fintechfrank,-0.03613333333333333,0.5,-0.1767
1206,2020-02-22,gladstein,0.009587500000000004,0.58,0.1824
1207,2020-02-22,muneeb,0.3182,0.6,0.1898
1208,2020-02-22,neerajka,0.3818,0.85,0.5
1209,2020-02-22,nickszabo4,0.0,0.32,-0.005
1210,2020-02-22,nlw,-0.1334,0.62,-0.2268
1211,2020-02-22,rogerkver,0.0,0.27,-0.005
1212,2020-02-22,scottmelker,0.0,0.01,-0.005
1213,2020-02-22,thestalwart,0.0848,0.35,0.2024
1214,2020-02-23,aantonop,-0.21075,0.57,-0.1854
1215,2020-02-23,adam3us,0.0,0.67,0.21
1216,2020-02-23,bitcoinmagazine,0.0,0.41,-0.005
1217,2020-02-23,coindesk,0.35105000000000003,0.72,0.4269
1218,2020-02-23,cointelegraph,-0.15547500000000003,0.06,-0.005
1219,2020-02-23,cz_binance,0.0,0.73,0.2108
1220,2020-02-23,danheld,0.1099,0.75,0.5
1221,2020-02-23,dtapcap,0.4019,0.16,-0.005
1222,2020-02-23,excellion,0.02345,0.39,0.1909
1223,2020-02-23,fintechfrank,0.296,0.5,0.1877
1224,2020-02-23,gladstein,0.2202,0.58,0.1824
1225,2020-02-23,haydenzadams,0.0,0.09,-0.005
1226,2020-02-23,jack,0.5719,0.97,0.5942
1227,2020-02-23,laurashin,0.4019,0.86,0.5
1228,2020-02-23,lopp,0.29533333333333334,0.83,0.5
1229,2020-02-23,nlw,0.08746666666666668,0.62,0.2212
1230,2020-02-23,petermccormack,-0.34,0.88,-0.5
1231,2020-02-23,satoshilite,-0.5719,0.71,-0.5037
1232,2020-02-23,sbf_ftx,0.296,0.81,0.5
1233,2020-02-23,scottmelker,0.05063333333333333,0.01,-0.005
1234,2020-02-23,tuurdemeester,0.0,0.87,0.1828
1235,2020-02-24,adam3us,0.0,0.67,0.21
1236,2020-02-24,apompliano,0.13455,0.96,0.5
1237,2020-02-24,blockstream,0.25,0.56,0.1827
1238,2020-02-24,brucefenton,0.17506,0.64,0.2557
1239,2020-02-24,caitlinlong_,0.12513333333333332,0.78,0.5
1240,2020-02-24,cathiedwood,0.875,0.69,0.6307
1241,2020-02-24,coindesk,-0.12379999999999998,0.72,-0.4301
1242,2020-02-24,cointelegraph,0.06349230769230768,0.06,-0.005
1243,2020-02-24,cryptomanran,0.4019,0.05,-0.005
1244,2020-02-24,cz_binance,0.0,0.73,0.2108
1245,2020-02-24,danheld,0.09925555555555556,0.75,0.5
1246,2020-02-24,excellion,0.5267,0.39,0.2586
1247,2020-02-24,gladstein,0.17080869565217394,0.58,0.1824
1248,2020-02-24,jackmallers,0.21075,0.3,0.2134
1249,2020-02-24,lopp,0.8074,0.83,0.8858
1250,2020-02-24,nlw,-0.06936666666666667,0.62,-0.2268
1251,2020-02-24,rogerkver,-0.5859,0.27,-0.2944
1252,2020-02-24,scottmelker,-0.023099999999999996,0.01,-0.005
1253,2020-02-24,tuurdemeester,-0.12146666666666667,0.87,-0.5
1254,2020-02-25,aantonop,0.743,0.57,0.4931
1255,2020-02-25,adam3us,0.54825,0.67,0.4014
1256,2020-02-25,apompliano,0.0,0.96,0.1715
1257,2020-02-25,blockstream,0.0,0.56,-0.005
1258,2020-02-25,brucefenton,0.03340000000000001,0.64,0.2557
1259,2020-02-25,cburniske,0.0,0.65,0.2017
1260,2020-02-25,coindesk,0.025314285714285716,0.72,0.4269
1261,2020-02-25,cointelegraph,0.026466666666666677,0.06,-0.005
1262,2020-02-25,cz_binance,0.0,0.73,0.2108
1263,2020-02-25,danheld,0.24661999999999998,0.75,0.5
1264,2020-02-25,dtapcap,-0.34,0.16,-0.005
1265,2020-02-25,erikvoorhees,0.296,0.94,0.5
1266,2020-02-25,excellion,-0.6705,0.39,-0.4404
1267,2020-02-25,fintechfrank,0.0,0.5,-0.005
1268,2020-02-25,gladstein,0.6726000000000001,0.58,0.4383
1269,2020-02-25,laurashin,0.6486,0.86,0.7022
1270,2020-02-25,lopp,0.0,0.83,0.1903
1271,2020-02-25,naval,0.0,0.36,-0.005
1272,2020-02-25,neerajka,0.12676666666666667,0.85,0.5
1273,2020-02-25,nickszabo4,0.7906,0.32,0.3848
1274,2020-02-25,nlw,0.1098,0.62,0.2212
1275,2020-02-25,paoloardoino,0.0,0.23,-0.005
1276,2020-02-25,petermccormack,0.04686666666666667,0.88,0.5
1277,2020-02-25,satoshilite,0.125,0.71,0.4029
1278,2020-02-25,scottmelker,0.30102222222222225,0.01,-0.005
1279,2020-02-25,thestalwart,0.0,0.35,-0.005
1280,2020-02-25,vitalikbuterin,-0.7845,0.74,-0.8118
1281,2020-02-26,adam3us,-0.12093000000000001,0.67,-0.3181
1282,2020-02-26,apompliano,0.07172222222222221,0.96,0.5
1283,2020-02-26,balajis,0.5574,0.99,0.5809
1284,2020-02-26,bendavenport,0.7003,0.59,0.4635
1285,2020-02-26,bitcoinmagazine,0.4144,0.41,0.2003
1286,2020-02-26,blockstream,-0.5106,0.56,-0.2461
1287,2020-02-26,brucefenton,0.15249,0.64,0.2557
1288,2020-02-26,cobie,-0.2294,0.2,-0.005
1289,2020-02-26,coindesk,-0.004175000000000012,0.72,0.2118
1290,2020-02-26,cointelegraph,0.05107647058823529,0.06,-0.005
1291,2020-02-26,cz_binance,0.0,0.73,0.2108
1292,2020-02-26,danheld,0.07821428571428572,0.75,0.5
1293,2020-02-26,dtapcap,0.42155,0.16,-0.005
1294,2020-02-26,erikvoorhees,0.9349,0.94,0.8955
1295,2020-02-26,excellion,0.6249,0.39,0.3857
1296,2020-02-26,melt_dem,0.16463333333333333,0.77,0.5
1297,2020-02-26,muneeb,0.3669142857142857,0.6,0.1955
1298,2020-02-26,neerajka,0.07519999999999999,0.85,0.5
1299,2020-02-26,nlw,0.1980333333333333,0.62,0.2212
1300,2020-02-26,petermccormack,0.25312,0.88,0.5
1301,2020-02-26,pwuille,0.3818,0.18,-0.005
1302,2020-02-26,scottmelker,0.1820125,0.01,-0.005
1303,2020-02-26,tuurdemeester,0.0,0.87,0.1828
1304,2020-02-26,tyler,0.6486,0.79,0.7022
1305,2020-02-27,aantonop,0.0,0.57,-0.005
1306,2020-02-27,aaronvanw,0.0,0.47,-0.005
1307,2020-02-27,adam3us,0.1815,0.67,0.3126
1308,2020-02-27,apompliano,0.3357,0.96,0.5
1309,2020-02-27,bitcoinmagazine,-0.3182,0.41,-0.1951
1310,2020-02-27,brucefenton,0.62715,0.64,0.4658
1311,2020-02-27,cburniske,0.4404,0.65,0.2738
1312,2020-02-27,cobie,-0.10194999999999999,0.2,-0.005
1313,2020-02-27,coinbase,0.34,0.34,0.2053
1314,2020-02-27,coindesk,0.14776923076923076,0.72,0.4269
1315,2020-02-27,cointelegraph,0.18886363636363637,0.06,-0.005
1316,2020-02-27,danheld,0.256575,0.75,0.5
1317,2020-02-27,ethereumjoseph,0.7579,0.55,0.5
1318,2020-02-27,excellion,-0.07655,0.39,-0.1962
1319,2020-02-27,fintechfrank,0.19495384615384614,0.5,0.1776
1320,2020-02-27,gladstein,0.45936666666666665,0.58,0.2068
1321,2020-02-27,haydenzadams,-0.15385000000000001,0.09,-0.005
1322,2020-02-27,hesterpeirce,0.0,0.19,-0.005
1323,2020-02-27,jack,0.0,0.97,0.1708
1324,2020-02-27,jchervinsky,-0.3843,0.51,-0.2019
1325,2020-02-27,jgarzik,0.1779,0.28,0.208
1326,2020-02-27,neerajka,0.1244,0.85,0.5
1327,2020-02-27,nickszabo4,-0.1779,0.32,-0.2156
1328,2020-02-27,nlw,0.08808,0.62,0.2212
1329,2020-02-27,petermccormack,-0.1958,0.88,-0.5
1330,2020-02-27,raoulgmi,0.6808,0.44,0.447
1331,2020-02-27,rogerkver,0.3818,0.27,0.197
1332,2020-02-27,sbf_ftx,0.2202,0.81,0.5
1333,2020-02-27,scottmelker,0.20738333333333334,0.01,-0.005
1334,2020-02-27,thestalwart,0.0,0.35,-0.005
1335,2020-02-27,tuurdemeester,0.41960000000000003,0.87,0.5
1336,2020-02-27,tyler,0.8625,0.79,0.8807
1337,2020-02-27,vitalikbuterin,-0.5859,0.74,-0.5998
1338,2020-02-28,aantonop,0.32353333333333334,0.57,0.1898
1339,2020-02-28,adam3us,-0.03417499999999998,0.67,-0.3181
1340,2020-02-28,bitcoinmagazine,0.09759999999999999,0.41,0.1852
1341,2020-02-28,brucefenton,0.0,0.64,0.1939
1342,2020-02-28,cburniske,0.22375,0.65,0.2738
1343,2020-02-28,coindesk,-0.16895000000000002,0.72,-0.4301
1344,2020-02-28,cointelegraph,0.06134999999999999,0.06,-0.005
1345,2020-02-28,danheld,0.3275,0.75,0.5
1346,2020-02-28,dtapcap,-0.2294,0.16,-0.005
1347,2020-02-28,ethereumjoseph,0.0,0.55,-0.005
1348,2020-02-28,fintechfrank,0.05103333333333334,0.5,0.1704
1349,2020-02-28,fredwilson,0.4588,0.54,0.2068
1350,2020-02-28,gladstein,0.08763333333333334,0.58,0.1824
1351,2020-02-28,haydenzadams,0.7783,0.09,0.1915
1352,2020-02-28,jackmallers,-0.3612,0.3,-0.2184
1353,2020-02-28,melt_dem,0.69095,0.77,0.7641
1354,2020-02-28,nickszabo4,0.1894,0.32,0.2106
1355,2020-02-28,nlw,-0.14301666666666668,0.62,-0.2268
1356,2020-02-28,paoloardoino,0.7003,0.23,0.2041
1357,2020-02-28,petermccormack,0.04500000000000001,0.88,0.5
1358,2020-02-28,scottmelker,0.12067142857142858,0.01,-0.005
1359,2020-02-28,thestalwart,0.3182,0.35,0.2024
1360,2020-02-28,tuurdemeester,0.07034,0.87,0.5
1361,2020-02-28,vitalikbuterin,0.1366,0.74,0.4754
1362,2020-02-29,aantonop,0.4404,0.57,0.2042
1363,2020-02-29,adam3us,-0.20005000000000003,0.67,-0.3181
1364,2020-02-29,apompliano,-0.07758888888888887,0.96,-0.5
1365,2020-02-29,austinhill,0.9118,0.22,0.2002
1366,2020-02-29,billbarhydt,0.5859,0.26,0.2588
1367,2020-02-29,bitcoinmagazine,0.0775,0.41,0.1852
1368,2020-02-29,blockstream,0.1531,0.56,0.1774
1369,2020-02-29,brucefenton,-0.2391,0.64,-0.2614
1370,2020-02-29,caitlinlong_,-0.5994,0.78,-0.6436
1371,2020-02-29,coindesk,-0.31143333333333334,0.72,-0.4301
1372,2020-02-29,cointelegraph,0.05985714285714285,0.06,-0.005
1373,2020-02-29,cz_binance,0.0,0.73,0.2108
1374,2020-02-29,danheld,0.7579,0.75,0.875
1375,2020-02-29,erikvoorhees,0.6369,0.94,0.688
1376,2020-02-29,excellion,0.5106,0.39,0.2273
1377,2020-02-29,fintechfrank,-0.401,0.5,-0.2043
1378,2020-02-29,gladstein,0.12040000000000001,0.58,0.1824
1379,2020-02-29,haydenzadams,0.7906,0.09,0.1899
1380,2020-02-29,lopp,-0.4767,0.83,-0.5
1381,2020-02-29,melt_dem,0.0,0.77,0.2036
1382,2020-02-29,neerajka,0.4404,0.85,0.5
1383,2020-02-29,nickszabo4,0.0,0.32,-0.005
1384,2020-02-29,paoloardoino,0.4215,0.23,-0.005
1385,2020-02-29,petermccormack,-0.14734999999999998,0.88,-0.5
1386,2020-02-29,satoshilite,0.08864285714285715,0.71,0.4029
1387,2020-02-29,sbf_ftx,-0.4005,0.81,-0.5
1388,2020-02-29,scottmelker,0.17413333333333333,0.01,-0.005
1389,2020-02-29,tuurdemeester,0.4566,0.87,0.5
1390,2020-02-29,vinnylingham,0.8208,0.24,0.205
1391,2020-02-29,vitalikbuterin,0.3182,0.74,0.4754
1392,2020-03-01,adam3us,0.3182,0.67,0.3126
1393,2020-03-01,apompliano,0.0,0.96,0.1715
1394,2020-03-01,blockstream,0.0,0.56,-0.005
1395,2020-03-01,caitlinlong_,0.4295,0.78,0.5
1396,2020-03-01,coindesk,-0.7269,0.72,-0.6913
1397,2020-03-01,cointelegraph,0.079025,0.06,-0.005
1398,2020-03-01,danheld,0.1027,0.75,0.5
1399,2020-03-01,excellion,0.0,0.39,-0.005
1400,2020-03-01,lopp,0.57955,0.83,0.6074
1401,2020-03-01,melt_dem,0.5859,0.77,0.6205
1402,2020-03-01,mikejcasey,0.3612,0.49,0.1943
1403,2020-03-01,nlw,0.4404,0.62,0.2337
1404,2020-03-01,novogratz,-0.765,0.92,-0.8892
1405,2020-03-01,petermccormack,0.3432,0.88,0.5
1406,2020-03-01,sbf_ftx,0.0,0.81,0.1945
1407,2020-03-01,scottmelker,-0.11434999999999998,0.01,-0.005
1408,2020-03-01,tyler,0.5719,0.79,0.5942
1409,2020-03-01,vitalikbuterin,0.006700000000000002,0.74,0.4754
1410,2020-03-02,adam3us,-0.09661666666666668,0.67,-0.3181
1411,2020-03-02,apompliano,0.13906666666666667,0.96,0.5
1412,2020-03-02,brucefenton,-0.27044999999999997,0.64,-0.2614
1413,2020-03-02,caitlinlong_,0.2202,0.78,0.5
1414,2020-03-02,cburniske,0.0,0.65,0.2017
1415,2020-03-02,coindesk,0.24867499999999998,0.72,0.4269
1416,2020-03-02,cointelegraph,-0.013584615384615388,0.06,-0.005
1417,2020-03-02,cz_binance,-0.4767,0.73,-0.4533
1418,2020-03-02,erikvoorhees,0.0,0.94,0.1731
1419,2020-03-02,excellion,0.07539999999999998,0.39,0.1909
1420,2020-03-02,fintechfrank,0.0,0.5,-0.005
1421,2020-03-02,jgarzik,0.0,0.28,-0.005
1422,2020-03-02,lopp,-0.5574,0.83,-0.5921
1423,2020-03-02,neerajka,0.296,0.85,0.5
1424,2020-03-02,petermccormack,0.0,0.88,0.1811
1425,2020-03-02,sbf_ftx,0.24695,0.81,0.5
1426,2020-03-02,scottmelker,0.05464,0.01,-0.005
1427,2020-03-02,vitalikbuterin,0.8271,0.74,0.8053
1428,2020-03-03,adam3us,-0.2353333333333333,0.67,-0.3181
1429,2020-03-03,apompliano,0.23750625,0.96,0.5
1430,2020-03-03,bitcoinmagazine,0.0,0.41,-0.005
1431,2020-03-03,coindesk,0.18463333333333332,0.72,0.4269
1432,2020-03-03,cointelegraph,0.02659333333333332,0.06,-0.005
1433,2020-03-03,cryptomanran,0.9186,0.05,0.1735
1434,2020-03-03,danheld,0.2273625,0.75,0.5
1435,2020-03-03,dtapcap,0.4404,0.16,-0.005
1436,2020-03-03,erikvoorhees,0.1814916666666667,0.94,0.5
1437,2020-03-03,ethereumjoseph,0.8689,0.55,0.5
1438,2020-03-03,excellion,0.2732,0.39,0.1909
1439,2020-03-03,fredwilson,-0.1027,0.54,-0.1795
1440,2020-03-03,gladstein,0.29933333333333334,0.58,0.1877
1441,2020-03-03,mikejcasey,0.0,0.49,-0.005
1442,2020-03-03,neerajka,0.06434999999999999,0.85,0.5
1443,2020-03-03,nlw,0.31948999999999994,0.62,0.2212
1444,2020-03-03,petermccormack,-0.4428666666666667,0.88,-0.5
1445,2020-03-03,satoshilite,0.7003,0.71,0.6198
1446,2020-03-03,scottmelker,0.21652,0.01,-0.005
1447,2020-03-03,starkness,0.5462,0.8,0.5675
1448,2020-03-03,thestalwart,0.0,0.35,-0.005
1449,2020-03-03,vitalikbuterin,0.0258,0.74,0.4754
1450,2020-03-04,aantonop,-0.5423,0.57,-0.29
1451,2020-03-04,adam3us,0.4767,0.67,0.3126
1452,2020-03-04,apompliano,0.232325,0.96,0.5
1453,2020-03-04,bitcoinmagazine,0.10018333333333333,0.41,0.1852
1454,2020-03-04,blockstream,0.4404,0.56,0.2042
1455,2020-03-04,brucefenton,0.128,0.64,0.2557
1456,2020-03-04,coindesk,0.06476363636363637,0.72,0.4269
1457,2020-03-04,cointelegraph,-0.01005625,0.06,-0.005
1458,2020-03-04,cryptomanran,0.9186,0.05,0.1735
1459,2020-03-04,danheld,-0.04014545454545454,0.75,-0.5
1460,2020-03-04,dtapcap,0.2202,0.16,-0.005
1461,2020-03-04,erikvoorhees,0.4767,0.94,0.5
1462,2020-03-04,excellion,0.0,0.39,-0.005
1463,2020-03-04,fintechfrank,-0.1121,0.5,-0.1786
1464,2020-03-04,gladstein,0.6014333333333334,0.58,0.362
1465,2020-03-04,haydenzadams,0.3182,0.09,-0.005
1466,2020-03-04,jchervinsky,-0.0386,0.51,-0.1767
1467,2020-03-04,lopp,-0.4767,0.83,-0.5
1468,2020-03-04,muneeb,-0.3275,0.6,-0.1962
1469,2020-03-04,neerajka,0.2526333333333333,0.85,0.5
1470,2020-03-04,nlw,0.21692,0.62,0.2212
1471,2020-03-04,novogratz,0.0,0.92,0.1753
1472,2020-03-04,paoloardoino,0.3804,0.23,-0.005
1473,2020-03-04,rogerkver,0.0,0.27,-0.005
1474,2020-03-04,satoshilite,0.4939,0.71,0.4029
1475,2020-03-04,sbf_ftx,-0.29295,0.81,-0.5
1476,2020-03-04,scottmelker,0.0516,0.01,-0.005
1477,2020-03-05,adam3us,0.0,0.67,0.21
1478,2020-03-05,apompliano,0.7783,0.96,0.885
1479,2020-03-05,bitcoinmagazine,0.464775,0.41,0.2068
1480,2020-03-05,blockstream,0.0,0.56,-0.005
1481,2020-03-05,coindesk,0.12789,0.72,0.4269
1482,2020-03-05,cointelegraph,0.08437619047619048,0.06,-0.005
1483,2020-03-05,danheld,0.1750846153846154,0.75,0.5
1484,2020-03-05,dtapcap,0.7372333333333333,0.16,0.1981
1485,2020-03-05,ethereumjoseph,0.0,0.55,-0.005
1486,2020-03-05,excellion,0.10606666666666666,0.39,0.1909
1487,2020-03-05,fintechfrank,0.197575,0.5,0.1784
1488,2020-03-05,gladstein,0.30543333333333333,0.58,0.1887
1489,2020-03-05,hesterpeirce,0.3612,0.19,-0.005
1490,2020-03-05,jillrgunter,-0.4939,0.25,-0.005
1491,2020-03-05,lopp,0.19065,0.83,0.5
1492,2020-03-05,melt_dem,0.34,0.77,0.5
1493,2020-03-05,neerajka,0.0,0.85,0.1864
1494,2020-03-05,nlw,0.19701249999999998,0.62,0.2212
1495,2020-03-05,scottmelker,0.0,0.01,-0.005
1496,2020-03-05,starkness,0.7783,0.8,0.882
1497,2020-03-06,apompliano,0.0,0.96,0.1715
1498,2020-03-06,bitcoinmagazine,0.5994,0.41,0.362
1499,2020-03-06,cburniske,0.0,0.65,0.2017
1500,2020-03-06,coindesk,-0.003179999999999994,0.72,0.2118
1501,2020-03-06,cointelegraph,0.014355555555555557,0.06,-0.005
1502,2020-03-06,cryptomanran,0.0,0.05,-0.005
1503,2020-03-06,danheld,0.5445500000000001,0.75,0.5539
1504,2020-03-06,dtapcap,-0.13773333333333335,0.16,-0.005
1505,2020-03-06,fintechfrank,0.0,0.5,-0.005
1506,2020-03-06,gladstein,0.32455,0.58,0.1898
1507,2020-03-06,jillrgunter,0.0,0.25,-0.005
1508,2020-03-06,lopp,-0.5267,0.83,-0.5527
1509,2020-03-06,melt_dem,0.31845,0.77,0.5
1510,2020-03-06,mikejcasey,0.1531,0.49,0.1748
1511,2020-03-06,muneeb,0.6808,0.6,0.447
1512,2020-03-06,neerajka,0.0,0.85,0.1864
